지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
143,1918-11-08,1.3,7.9,,3.5,58.3,
143,1918-11-09,2,7.4,,1.7,70.3,
143,1918-11-10,0,5.9,,6.4,49,
143,1918-11-11,-3,7.1,,3.2,65,
143,1918-11-12,-1.7,10.7,,1.8,76,
143,1918-11-13,-1,12.6,2.1,1.5,81.7,
143,1918-11-14,6.2,9.9,25.9,4,75,
143,1918-11-15,.5,8.1,,4.4,55.7,
143,1918-11-16,-1.2,9.4,,2.9,62.3,
143,1918-11-17,4.2,12.6,.3,2.3,68.7,
143,1918-11-18,.6,9.4,,3.6,75.3,
143,1918-11-19,-.2,10.9,,4,69.7,
143,1918-11-20,-.4,12.9,,2.1,70.7,
143,1918-11-21,.1,10.1,,.9,84.7,
143,1918-11-22,1.1,14.9,,2.7,64,
143,1918-11-23,-2,10.1,,8.3,46.3,
143,1918-11-24,-2.9,7.2,0,3.3,61.7,
143,1918-11-25,-3.2,12,,1.7,72.7,
143,1918-11-26,.8,16.9,.2,3.8,70.7,
143,1918-11-27,.5,10.3,,4.8,46.3,
143,1918-11-28,-2.2,9.9,,2.4,56,
143,1918-11-29,-3.4,11.4,,2.4,82,
143,1918-11-30,-2.5,13.6,,1.4,76.7,
143,1918-12-01,-.5,12.4,,2.1,75.3,
143,1918-12-02,1.2,10,,3.5,42,
143,1918-12-03,-.2,7.5,,3.3,68,
143,1918-12-04,-2,9.6,,2,69,
143,1918-12-05,-2.7,11.2,,1.8,74.3,
143,1918-12-06,-1.5,6.6,0,1.6,87.7,
143,1918-12-07,1.3,6.9,,4.4,38,
143,1918-12-08,-5.7,3,,5.9,34.7,
143,1918-12-09,-8.6,-.4,,4.1,43.7,
143,1918-12-10,-8.6,3.4,,1.1,62.3,
143,1918-12-11,-1.5,8.3,.4,2.7,67.7,
143,1918-12-12,-4,4.6,,7.9,49.7,
143,1918-12-13,-5,5.9,,4.1,52,
143,1918-12-14,-2,6.4,.2,8.3,47.7,
143,1918-12-15,-6,4.7,,2.8,53.3,
143,1918-12-16,-4.5,7.9,,1.3,63.3,
143,1918-12-17,-1,9.6,0,1.5,65.7,
143,1918-12-18,-4.4,8.2,,1.5,66.7,
143,1918-12-19,3,8.3,2.1,1.5,82,
143,1918-12-20,2.1,10.7,3.5,3,76.3,
143,1918-12-21,-1.9,8.6,,1.8,68.7,
143,1918-12-22,.1,5.9,0,1.9,65,
143,1918-12-23,-1.9,2.3,,5.5,38.3,
143,1918-12-24,-2.3,6.9,,3.1,59.3,
143,1918-12-25,-1.1,2.7,1.1,3,72.3,
143,1918-12-26,-2.8,4.7,,3.8,56.7,
143,1918-12-27,-1.1,3.6,,5.3,56,
143,1918-12-28,-4,3.4,0,4.1,67,
143,1918-12-29,-7.8,-.3,0,7.7,43.3,
143,1918-12-30,-9.6,3.9,,2.8,66,
143,1918-12-31,-7.9,6.6,,1.4,75.7,
143,1919-01-01,-1.9,8.4,1.3,6.9,59.3,
143,1919-01-02,-8.8,-1.2,,8.1,55.3,
143,1919-01-03,-10,-1.2,0,2.6,73.7,
143,1919-01-04,-8.8,-.6,,4.4,53.3,
143,1919-01-05,-10.8,-3.7,.5,4.3,64.7,
143,1919-01-06,-12.8,1.4,,3,56.3,
143,1919-01-07,-10.8,2.6,,1.3,72,
143,1919-01-08,-1.1,6.9,14.9,1.3,74.7,
143,1919-01-09,1.5,7.5,10,2.8,92.3,
143,1919-01-10,1.4,6.3,0,4.1,84.3,
143,1919-01-11,1.4,8.7,,1.7,86.3,
143,1919-01-12,-1.7,5,3,4.9,64.3,
143,1919-01-13,-7.7,-1.1,,6.6,43.3,
143,1919-01-14,-8.3,.7,,3,46.3,
143,1919-01-15,-3.4,3.9,,1.9,73.3,
143,1919-01-16,-5.4,4.7,,2.4,61,
143,1919-01-17,-4.7,4.4,,2.7,76,
143,1919-01-18,-2.9,7.7,,2,71.7,
143,1919-01-19,-9.7,3.7,,10.8,39.3,
143,1919-01-20,-13.5,-5.6,,8.7,43.3,
143,1919-01-21,-12,-6.1,,9.8,45.3,
143,1919-01-22,-9.3,.9,,6.7,55,
143,1919-01-23,-7.4,2.9,,2,79.7,
143,1919-01-24,-3,1.9,9,1.5,90.7,
143,1919-01-25,-.4,3.4,3.1,2.3,85.7,
143,1919-01-26,-1.9,1.6,,3.7,49.3,
143,1919-01-27,-5.4,-.1,,5.2,43.3,
143,1919-01-28,-10.6,-1.1,,4.4,43.7,
143,1919-01-29,-5,.5,,2.7,52.3,
143,1919-01-30,-5.2,1.5,,2.6,65.7,
143,1919-01-31,-3.9,.6,,5.3,51.3,
143,1919-02-01,-4.6,.2,.1,4.2,73.7,
143,1919-02-02,-2.2,.4,1.3,3.2,87.7,
143,1919-02-03,-5.1,0,.3,6.5,60,
143,1919-02-04,-13.5,-4.8,0,9.2,55,
143,1919-02-05,-14,-2.8,,3.8,60.7,
143,1919-02-06,-11.1,3.9,,2.3,64.7,
143,1919-02-07,-2.6,2.7,,3.1,54,
143,1919-02-08,-4.1,4.4,,2.5,60.7,
143,1919-02-09,-6.6,1.3,,2.1,65,
143,1919-02-10,-6.8,-.1,,7.8,48.7,
143,1919-02-11,-10.8,5.3,0,5.2,60,
143,1919-02-12,-8.8,3.4,,3.9,49.3,
143,1919-02-13,-8.5,4.8,,1.8,70,
143,1919-02-14,-4,8.7,,3.8,61.3,
143,1919-02-15,-5.7,10.3,,1.6,69,
143,1919-02-16,-5.1,13.2,,1.4,67.7,
143,1919-02-17,-3.7,13.9,,2.4,62.7,
143,1919-02-18,-3.2,14.1,,1.9,70.3,
143,1919-02-19,1.1,8.4,,5.6,58,
143,1919-02-20,-4.2,9.4,,2.1,65.3,
143,1919-02-21,-3.5,9.9,,1.2,74.7,
143,1919-02-22,-.1,13.4,,2,66.3,
143,1919-02-23,-1.8,13.8,,2.8,48.3,
143,1919-02-24,.2,9.7,,3.7,55.3,
143,1919-02-25,-3.2,9.8,,3.3,46,
143,1919-02-26,-4.2,12,,1.1,64.7,
143,1919-02-27,1.4,10.9,.5,1.5,89,
143,1919-02-28,2.1,14.4,,2.1,64.3,
143,1919-03-01,-3,16.8,,2.9,49.3,
143,1919-03-02,3.7,11,,8.5,63,
143,1919-03-03,.6,11.9,,2.5,74.3,
143,1919-03-04,-2.1,16.8,,1.5,72.3,
143,1919-03-05,-2,18.4,,2.1,62,
143,1919-03-06,8,11.4,3.7,3.9,78,
143,1919-03-07,1.3,14.4,,2,71.3,
143,1919-03-08,7.3,11.9,20.6,2.1,91.3,
143,1919-03-09,2.8,11.9,.4,5.9,81.3,
143,1919-03-10,-.6,6.5,,4.7,57,
143,1919-03-11,-3.7,12.2,0,2.2,66.7,
143,1919-03-12,4.2,9.4,0,4.4,55.3,
143,1919-03-13,-2.8,8.4,,4.6,46.7,
143,1919-03-14,-2.1,8.1,2.5,1.6,70.3,
143,1919-03-15,.8,12.2,2.5,3.7,73.3,
143,1919-03-16,-.6,12.4,,3.3,59.7,
143,1919-03-17,-.5,17.7,,3.9,57,
143,1919-03-18,0,20.2,,3.1,59.3,
143,1919-03-19,4.1,13,,6.9,46.3,
143,1919-03-20,-1.8,16.7,,5,32.3,
143,1919-03-21,-1.1,20.6,,3.5,56.3,
143,1919-03-22,5.3,14,,8.2,69.3,
143,1919-03-23,1.8,14.4,,5.2,75,
143,1919-03-24,2.8,22.5,,3.5,65,
143,1919-03-25,-1.3,16.4,,11.6,37,
143,1919-03-26,-3.2,9,,4.3,43,
143,1919-03-27,2.8,11.9,,3,46.7,
143,1919-03-28,1.9,9.4,,6,47.3,
143,1919-03-29,-1.4,8.8,,4.4,40.3,
143,1919-03-30,-2.2,8.4,,7,39.3,
143,1919-03-31,-2.9,10.6,.2,5.8,43,
143,1919-04-01,.9,17.4,0,5.5,51,
143,1919-04-02,0,20.7,,5.4,68,
143,1919-04-03,6.1,16.1,0,5.9,69.3,
143,1919-04-04,5.8,20.1,0,4.7,71.7,
143,1919-04-05,6.8,17.8,0,5.1,76.3,
143,1919-04-06,6.3,19.6,2.5,3,73,
143,1919-04-07,6.3,17.9,6.2,2.8,81.3,
143,1919-04-08,5,20.6,,3.1,59,
143,1919-04-09,3.4,22,,3.2,71.7,
143,1919-04-10,6.8,17,,9.5,33.7,
143,1919-04-11,5.2,14.8,,10.1,33.3,
143,1919-04-12,1.4,20.3,,2.5,46.3,
143,1919-04-13,3.7,18.4,4.4,2.1,69.3,
143,1919-04-14,8.8,15.7,.7,1.5,92,
143,1919-04-15,9.2,17.4,9.5,6,65.3,
143,1919-04-16,4,16.6,,2.6,78.3,
143,1919-04-17,8.1,20.5,,3.3,63.3,
143,1919-04-18,6.1,21.6,,3.4,66.3,
143,1919-04-19,8.8,19,,4.8,62,
143,1919-04-20,3.3,19.9,,2.3,61.7,
143,1919-04-21,5.4,16.7,5.4,2.3,78,
143,1919-04-22,7.8,16.1,10.8,7.1,58.7,
143,1919-04-23,2,17.5,,4.4,46.3,
143,1919-04-24,4.3,20.4,,5.1,50,
143,1919-04-25,1.6,22.1,,4.6,47,
143,1919-04-26,6.8,20.9,,6.8,36,
143,1919-04-27,5.1,21.3,,4.5,35.3,
143,1919-04-28,5.8,25.1,,2.6,44,
143,1919-04-29,4.9,22.9,2.8,3,67.7,
143,1919-04-30,13.4,24.9,1.1,3,65.7,
143,1919-05-01,9.7,22.4,,3.1,75,
143,1919-05-02,6.8,14.2,5.6,7.4,78.3,
143,1919-05-03,4.5,18.2,1.1,7.3,66,
143,1919-05-04,2.6,24.6,,3.7,51.3,
143,1919-05-05,6.1,24.2,,4,62,
143,1919-05-06,11.7,24,0,5.6,74,
143,1919-05-07,7.3,22.4,0,3.7,81,
143,1919-05-08,16,24.9,,3.8,70.7,
143,1919-05-09,12.2,27.4,,3.5,68,
143,1919-05-10,17.4,23,12,2.6,87.3,
143,1919-05-11,8.6,21.1,10.8,9.4,81,
143,1919-05-12,5.9,17.4,,6.4,66.3,
143,1919-05-13,6.4,22.9,,4.5,59,
143,1919-05-14,10.1,21.1,,4.4,70,
143,1919-05-15,9.7,21.1,,6.8,49.3,
143,1919-05-16,4,21,,2.8,61.3,
143,1919-05-17,9.8,23.4,,2.8,67.3,
143,1919-05-18,10.7,27.1,,2.7,71.3,
143,1919-05-19,13.9,27.4,,3.6,63.7,
143,1919-05-20,12.6,20.6,0,9.7,66.7,
143,1919-05-21,10,13.2,5.4,6.3,89.7,
143,1919-05-22,8.7,23.5,.1,4.7,58.7,
143,1919-05-23,6.8,24.7,,2.3,60,
143,1919-05-24,8.3,26,.8,3.5,67.7,
143,1919-05-25,7.8,26,,2.9,64,
143,1919-05-26,11.8,26.2,,2.9,57.7,
143,1919-05-27,10.3,27.8,,2.6,55,
143,1919-05-28,10.9,28.2,,3,58,
143,1919-05-29,11.5,28.5,,4.4,67,
143,1919-05-30,14.6,31.1,,4.1,67.7,
143,1919-05-31,18.6,24.9,,4,62.7,
143,1919-06-01,16.1,28.5,,5.3,44.3,
143,1919-06-02,12.6,27.4,1.1,3.2,67.7,
143,1919-06-03,16.4,25.6,61.6,4.5,84.3,
143,1919-06-04,16.1,22.3,.3,3.4,92.3,
143,1919-06-05,16,29.6,,3.6,79.3,
143,1919-06-06,17.5,30.9,0,1.7,70.7,
143,1919-06-07,17.8,30,,2.8,74.7,
143,1919-06-08,20.3,30.3,,2.6,79.3,
143,1919-06-09,19,22.4,2.3,6.3,90,
143,1919-06-10,17.1,27.8,5.2,3.3,85.3,
143,1919-06-11,15.5,19.4,0,8.8,82,
143,1919-06-12,13.4,19.5,11.3,9.2,77.3,
143,1919-06-13,13.3,20.1,23.1,4.1,83,
143,1919-06-14,12.9,23,,3.1,81.3,
143,1919-06-15,15.6,21.4,1.6,6.1,84,
143,1919-06-16,16.3,24.4,.7,5.5,83.3,
143,1919-06-17,15.3,20.2,3.4,6.1,88,
143,1919-06-18,15.9,27.5,1.7,2.4,82,
143,1919-06-19,18.8,25.9,,5,75.7,
143,1919-06-20,18.3,29.4,,2.8,73.3,
143,1919-06-21,18.9,23.5,13.7,2.2,86.3,
143,1919-06-22,19.9,28.1,.3,5.8,67,
143,1919-06-23,17.8,28.6,,4.5,75.3,
143,1919-06-24,18.3,30.7,,2.8,73.3,
143,1919-06-25,19.5,29.7,,2.5,65.3,
143,1919-06-26,18.8,29.5,4.5,3,75.3,
143,1919-06-27,19.9,30.7,,2.3,74.3,
143,1919-06-28,21,32.1,,3,71,
143,1919-06-29,20,33.1,,3.8,62.3,
143,1919-06-30,19.4,33.1,,2.5,61,
143,1919-07-01,20.7,31,,6.3,67.3,
143,1919-07-02,20.3,23.9,.2,6.9,83.7,
143,1919-07-03,19.7,22.1,43.8,3.7,96.7,
143,1919-07-04,20.4,28.4,.3,1.8,91.3,
143,1919-07-05,22.6,27.4,19.8,1.9,91.3,
143,1919-07-06,22.8,30.1,.5,5.8,76.7,
143,1919-07-07,19.8,26.4,49.1,5.7,83,
143,1919-07-08,17.3,22,,7.2,74.3,
143,1919-07-09,15.7,23.6,,5.9,66.7,
143,1919-07-10,16.8,24.1,,5.8,77.7,
143,1919-07-11,19.2,25.5,,8.1,78.7,
143,1919-07-12,20.3,25.9,.5,8.4,87,
143,1919-07-13,21,26.2,,6.7,83.3,
143,1919-07-14,19.2,28.6,,6.5,74.3,
143,1919-07-15,17.8,33.2,,3,72.7,
143,1919-07-16,20.6,34.4,,2.4,72.7,
143,1919-07-17,21.3,34.4,,3.7,61,
143,1919-07-18,18,32.6,,4.8,68.3,
143,1919-07-19,21.9,30,,7.3,70.3,
143,1919-07-20,22.7,32.1,,4.7,71.7,
143,1919-07-21,21.9,35.3,,2.8,70.7,
143,1919-07-22,23.3,35.5,,3.1,70,
143,1919-07-23,24.6,35.3,,4.2,64.7,
143,1919-07-24,24.2,35.5,0,3.5,68,
143,1919-07-25,24.5,35.3,0,4,70.3,
143,1919-07-26,24.4,35.9,0,3.7,71.7,
143,1919-07-27,22.3,28.6,11.4,4.2,84.7,
143,1919-07-28,21,28.4,,5.5,72.7,
143,1919-07-29,16.6,29.1,,3.8,72.7,
143,1919-07-30,16.3,33.4,,3,65.3,
143,1919-07-31,22.2,31.9,,4.3,71.7,
143,1919-08-01,25.2,31.9,0,5.9,73,
143,1919-08-02,24.8,29,.5,6.4,81.3,
143,1919-08-03,23.8,26.2,46.7,5.1,94.7,
143,1919-08-04,23.3,29.1,39,5,82.3,
143,1919-08-05,19.8,29.9,,2.5,74.7,
143,1919-08-06,19,27.8,,4.8,78.3,
143,1919-08-07,17.5,27.4,,4.8,77.7,
143,1919-08-08,19.5,28.4,,6.1,78.3,
143,1919-08-09,21,29.4,,3.7,79.7,
143,1919-08-10,21,33.4,,2,73,
143,1919-08-11,22.3,34.2,,2.4,75.3,
143,1919-08-12,23.3,32.4,,5.1,74.7,
143,1919-08-13,21.8,31.9,,5.6,74.3,
143,1919-08-14,23.3,31.4,0,6.7,65.3,
143,1919-08-15,22.7,28.3,0,8.3,58.3,
143,1919-08-16,21.3,23.9,19.1,6.1,84.3,
143,1919-08-17,20.7,29.1,,4.4,76.7,
143,1919-08-18,19.1,30.2,0,2.9,78.7,
143,1919-08-19,20.3,29.4,,4.5,77,
143,1919-08-20,18.3,29.6,,4.5,74.3,
143,1919-08-21,15.9,29.3,,2.8,71.3,
143,1919-08-22,17.8,30,,2.9,74.7,
143,1919-08-23,20.3,32.9,,2,72,
143,1919-08-24,20.8,34.3,,1.9,72.7,
143,1919-08-25,20.8,34,.9,2.2,73.7,
143,1919-08-26,20.8,25.9,91.2,2,96.7,
143,1919-08-27,21.8,30.4,2.7,2.3,86.7,
143,1919-08-28,22.2,31.7,,1.7,79.3,
143,1919-08-29,22.2,30.7,,3.9,74.3,
143,1919-08-30,21.8,30.3,9.7,6,76,
143,1919-08-31,18.1,25.9,22.3,1.6,86.3,
143,1919-09-01,20.9,29.1,57,1.7,86.3,
143,1919-09-02,21.3,28.3,37.4,5.8,86.3,
143,1919-09-03,22.5,28,71.9,8.7,80.3,
143,1919-09-04,23.6,29.4,,6.3,71.3,
143,1919-09-05,21.5,29.9,0,2.9,79,
143,1919-09-06,19.8,28.7,0,3.8,75.3,
143,1919-09-07,15.8,27.9,,2.6,64,
143,1919-09-08,14.8,28.6,0,2.7,71,
143,1919-09-09,18.8,27.8,2,4.7,72,
143,1919-09-10,17.8,23.7,0,4.2,72,
143,1919-09-11,15.1,25.4,,3.4,72.3,
143,1919-09-12,12.4,25.6,,4,65,
143,1919-09-13,12.8,24.8,,4.8,57.3,
143,1919-09-14,12.8,23.9,33.5,3.7,89.7,
143,1919-09-15,16.8,23.2,2.1,3.9,81.3,
143,1919-09-16,13.9,22.5,,3.9,71.7,
143,1919-09-17,10.8,23.9,,2.9,75.7,
143,1919-09-18,11.3,24.9,,2.5,76,
143,1919-09-19,11.3,26.9,,2.2,72,
143,1919-09-20,13.6,23.4,,3.8,73.3,
143,1919-09-21,14.8,23.8,,2.7,69.3,
143,1919-09-22,12.7,25.4,,2,73,
143,1919-09-23,12.3,25.9,,1.4,74,
143,1919-09-24,12,26.4,4,2.4,75.3,
143,1919-09-25,12,23.1,.2,2.5,80.3,
143,1919-09-26,10.4,24.2,,2.1,73.3,
143,1919-09-27,10.3,25.9,,2.2,63.3,
143,1919-09-28,9.2,23.7,,3.1,71.7,
143,1919-09-29,15.9,26.4,.5,2.6,69.3,
143,1919-09-30,13.8,22.4,,2.8,78,
143,1919-10-01,11.4,24.5,,3.4,73,
143,1919-10-02,11.3,25.4,,2.6,70,
143,1919-10-03,8.8,23.9,,3.5,70.3,
143,1919-10-04,15.7,22.2,2.2,4.4,78,
143,1919-10-05,16.2,20.9,9.3,3.1,88.3,
143,1919-10-06,11.8,20.6,1.4,6.2,60.3,
143,1919-10-07,10.8,20.9,0,1.8,82.3,
143,1919-10-08,10.8,22.9,,2.7,79,
143,1919-10-09,9.3,23.4,,2.1,76.3,
143,1919-10-10,10.4,24.5,,1.9,76.3,
143,1919-10-11,9.9,23.3,,1.8,70,
143,1919-10-12,12.4,17.6,3.5,1.2,83.7,
143,1919-10-13,12.1,21.5,,4,54.7,
143,1919-10-14,9.9,17,,5.5,45.3,
143,1919-10-15,6,20,.5,3.2,71.3,
143,1919-10-16,5,21.2,0,3,68.3,
143,1919-10-17,3.5,21.9,,1.8,62.3,
143,1919-10-18,3.8,23.4,,1.5,64,
143,1919-10-19,6.3,22.9,5.1,2.3,94.7,
143,1919-10-20,5.8,14.4,,4.8,63,
143,1919-10-21,5.4,14.5,,5,57.7,
143,1919-10-22,1.5,15.5,,2.6,69.3,
143,1919-10-23,.6,17.4,,2.5,62.3,
143,1919-10-24,-.2,18.4,,2,62,
143,1919-10-25,0,17.4,,1.9,65,
143,1919-10-26,4.3,22.4,,2.3,73.3,
143,1919-10-27,10,20.4,1.8,2.3,78.7,
143,1919-10-28,6.3,18.4,,3.6,65,
143,1919-10-29,2.1,18.5,,2.2,71,
143,1919-10-30,5.9,18.9,,2.2,65,
143,1919-10-31,4.5,16.4,,2.1,40.7,
143,1919-11-01,3.5,17.4,,1.6,58.3,
143,1919-11-02,0,20,,1.5,61,
143,1919-11-03,3.5,14.4,,1.4,69.7,
143,1919-11-04,4.7,21.3,,2.9,72.3,
143,1919-11-05,8.2,16.9,,2.2,76,
143,1919-11-06,3.7,20.6,,1.8,71,
143,1919-11-07,5,20.5,,1.5,72,
143,1919-11-08,5.2,16.4,.2,2.5,65.3,
143,1919-11-09,1.8,14.5,,3.3,52,
143,1919-11-10,-1.6,16.4,,3.1,68.3,
143,1919-11-11,2.8,16.1,,2.1,76.3,
143,1919-11-12,3.5,16.6,.4,2.8,75,
143,1919-11-13,4.8,15,0,1.7,75.7,
143,1919-11-14,3.8,17.4,0,3.1,67.3,
143,1919-11-15,.4,15.9,,2.4,64,
143,1919-11-16,.9,18.3,,1.2,69.3,
143,1919-11-17,6.1,14.4,.4,1.3,82,
143,1919-11-18,1.5,11.2,0,5.1,68.3,
143,1919-11-19,-.7,3.5,0,3.3,70.7,
143,1919-11-20,-1.2,10.2,0,2.3,69.7,
143,1919-11-21,-2.7,11.6,0,1.4,70,
143,1919-11-22,-1.7,12.9,,2.1,72.7,
143,1919-11-23,-2.7,14.7,,1.6,71.7,
143,1919-11-24,-5,9,,8.2,39.3,
143,1919-11-25,-6.7,7.3,,3,44.3,
143,1919-11-26,-5.2,11.7,,2.6,68.3,
143,1919-11-27,-.6,8.4,,1.9,70.3,
143,1919-11-28,-.6,6.4,,4.3,52.3,
143,1919-11-29,-5.2,7.9,1.1,1.8,75.7,
143,1919-11-30,1.1,10.7,5.2,3.8,72.7,
143,1919-12-01,1.5,10.3,,5.8,61.3,
143,1919-12-02,-1.1,9.5,,2.4,70.3,
143,1919-12-03,-3.7,5.9,,1,77.7,
143,1919-12-04,-2.5,11.5,,1.5,75.7,
143,1919-12-05,-4.2,10.9,,1,71.3,
143,1919-12-06,-2.7,9.5,,2.6,72,
143,1919-12-07,-4,10.7,,3.2,57,
143,1919-12-08,-2.1,8.9,0,4.2,60.3,
143,1919-12-09,-4.5,2.9,0,6.1,44.7,
143,1919-12-10,-4.2,4.3,,4.7,39,
143,1919-12-11,-4.7,7,,2,52.3,
143,1919-12-12,-6.1,6.9,,.7,71.3,
143,1919-12-13,-6.7,7.8,,1.4,61.3,
143,1919-12-14,-2.2,5.3,,3.8,58.3,
143,1919-12-15,-4.7,2.6,,5.7,43,
143,1919-12-16,-5.7,2.3,,4.6,46.3,
143,1919-12-17,-9,2.9,,2.2,67.3,
143,1919-12-18,-8.4,.5,.3,4,74.3,
143,1919-12-19,-9.1,-.3,,4.7,44,
143,1919-12-20,-12.3,-.1,,2.3,55.3,
143,1919-12-21,-5.8,2.2,,5.6,41.3,
143,1919-12-22,-8.1,1.5,,4.7,37,
143,1919-12-23,-9.4,2.5,,2.3,46.3,
143,1919-12-24,-4.7,4.6,,1.6,48.7,
143,1919-12-25,-3.7,6.9,,5.2,56.3,
143,1919-12-26,-6.6,4.9,,3.1,43.7,
143,1919-12-27,-1.2,3.3,8.3,1.5,78,
143,1919-12-28,-3.8,4,5.8,7.6,66,
143,1919-12-29,-7.2,-1.7,,6.2,64,
143,1919-12-30,-7.8,.3,,4.8,55.3,
143,1919-12-31,-8.3,2.3,,2.8,68.3,
146,1918-06-30,,,34.8,,,
146,1918-07-01,,,62.9,,,
146,1918-08-07,,35.1,,,,
146,1918-08-17,,,44.6,,,
146,1918-08-23,,,14.9,,,
146,1918-09-06,,30.9,,,,
146,1918-10-04,,,26.4,,,
146,1918-10-17,,24.6,,,,
146,1918-11-05,,,37.1,,,
146,1918-12-05,,10.9,,,,
146,1919-01-01,-2.9,9.2,1.7,6.3,73,
146,1919-01-02,-9,-2.4,,4.4,65.7,
146,1919-01-03,-8.7,.2,1.1,1.2,87.3,
146,1919-01-04,-9.1,-.2,,1.4,66.7,
146,1919-01-05,-11.4,-3.3,.4,2.5,78.3,
146,1919-01-06,-12.6,2,,1,65.7,
146,1919-01-07,-5.3,8.5,,2,63.3,
146,1919-01-08,7.7,14.8,19.1,2.9,86,
146,1919-01-09,5.6,10.8,10.8,1.8,83.7,
146,1919-01-10,4.9,10.5,0,1.1,76.3,
146,1919-01-11,1.2,12.2,.3,.9,82.3,
146,1919-01-12,-3.2,6.9,9.2,3.8,73.7,
146,1919-01-13,-7.2,-2.2,,3.3,67.3,
146,1919-01-14,-8.5,.9,,1.1,66,
146,1919-01-15,-3,3.7,,.9,82.7,
146,1919-01-16,-5.5,4.5,,.8,76,
146,1919-01-17,-3.7,5.7,0,1,78.3,
146,1919-01-18,-.3,7.2,0,2,72.3,
146,1919-01-19,-9.6,-.1,0,7.2,63.3,
146,1919-01-20,-13.3,-6.1,,3.6,64.7,
146,1919-01-21,-12.2,-6.7,,1.8,67,
146,1919-01-22,-9.1,-.1,0,1.1,75,
146,1919-01-23,-5.5,3.3,,1,77.3,
146,1919-01-24,-.2,3.1,4,.4,90,
146,1919-01-25,0,4.2,8.5,1.1,91,
146,1919-01-26,-3,1.1,,2.8,57.7,
146,1919-01-27,-6.1,-1,,4.2,55.7,
146,1919-01-28,-10.1,-1.3,,1.9,52.3,
146,1919-01-29,-4.4,1.3,,1.9,60.7,
146,1919-01-30,-7.3,-1.6,,1.8,73.3,
146,1919-01-31,-7.6,-1.7,,1.6,76,
146,1919-02-01,-8.2,.3,0,.7,79,
146,1919-02-02,-4,-.5,1.5,1.4,84.3,
146,1919-02-03,-6.5,-1.1,0,2.9,66.7,
146,1919-02-04,-12.4,-5.7,.2,4.4,60.7,
146,1919-02-05,-14.2,-2.1,,1.3,71.3,
146,1919-02-06,-9.2,2.5,,1.3,72.3,
146,1919-02-07,-3.5,2.3,,2.3,69,
146,1919-02-08,-5.9,1.9,,2.4,65,
146,1919-02-09,-7.7,-.1,,1,73,
146,1919-02-10,-6.5,-.7,1,3.2,68,
146,1919-02-11,-7.5,5.6,.2,3.7,66.3,
146,1919-02-12,-9.5,1.8,,1.2,72.7,
146,1919-02-13,-6.8,7.3,,.7,69.7,
146,1919-02-14,-4.4,6.9,,1.4,80.3,
146,1919-02-15,-2.9,10.4,,1.1,76,
146,1919-02-16,-1.3,12.9,,1.1,71.7,
146,1919-02-17,-2.1,12.3,,1.6,73.3,
146,1919-02-18,-2.7,3.6,.2,1.1,93,
146,1919-02-19,-2.6,4.3,.4,2.5,74.3,
146,1919-02-20,-5.4,5.6,,1.1,76.7,
146,1919-02-21,-3.6,10,,1.1,81,
146,1919-02-22,-2.3,8.5,,1.4,79.7,
146,1919-02-23,-3.8,11.1,,1.2,68.7,
146,1919-02-24,-2.1,5.4,,2.7,72.3,
146,1919-02-25,-6.3,7.7,,1.3,58.7,
146,1919-02-26,-.5,12,,1.4,65,
146,1919-02-27,3.8,15,1.7,2.2,76,
146,1919-02-28,1.4,11.4,,1.5,74.7,
146,1919-03-01,-2,15.1,,1.1,70,
146,1919-03-02,2.1,14.7,,1.5,75.3,
146,1919-03-03,.7,11.8,,.9,79.3,
146,1919-03-04,-.5,15.7,,1.2,78,
146,1919-03-05,1,18.6,,1.1,73,
146,1919-03-06,4,10.3,.5,1.4,89,
146,1919-03-07,.7,16,.3,2.3,70.7,
146,1919-03-08,9.6,14.7,20.5,2.5,91.3,
146,1919-03-09,-.1,12,1.3,3.9,83.3,
146,1919-03-10,-3.4,4.4,,2,74,
146,1919-03-11,-4.8,9.3,,1.6,68,
146,1919-03-12,1,6.7,,2.3,75.7,
146,1919-03-13,-4.3,6.5,,2,66.3,
146,1919-03-14,-2.1,9.9,.2,1.5,65.7,
146,1919-03-15,.6,7.1,,2.5,85,
146,1919-03-16,-3.7,10.4,,1.7,69,
146,1919-03-17,3.2,18.3,,3.1,55.3,
146,1919-03-18,3,19.9,,2.1,70.7,
146,1919-03-19,.6,10.9,.2,4.8,64.3,
146,1919-03-20,-2.7,14.3,,2.3,66,
146,1919-03-21,2.5,19.9,,2.6,57.3,
146,1919-03-22,6.6,21.9,,1.4,77.3,
146,1919-03-23,6.6,20.2,,1.5,67,
146,1919-03-24,6.9,20.2,.2,2.1,75,
146,1919-03-25,-2.4,10.1,2.9,6.1,65.7,
146,1919-03-26,-3.8,7,,2.8,60.3,
146,1919-03-27,1.5,9.7,,1.9,63.3,
146,1919-03-28,-1,6.7,0,3.7,73,
146,1919-03-29,-3.7,7,,2.1,74,
146,1919-03-30,-2,8,.3,3.2,74.7,
146,1919-03-31,-2.4,9,.2,2.9,65,
146,1919-04-01,2.1,18.3,,2.3,62.3,
146,1919-04-02,9.3,19.4,,4.2,59.7,
146,1919-04-03,6.7,19.7,.1,3.2,61.7,
146,1919-04-04,7.3,16.7,.1,2,79.7,
