지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
152,1954-12-23,-2.4,8.3,,3.8,41,
152,1954-12-24,-2.4,7.5,,4.4,50,
152,1954-12-25,-4,3.4,,5,50,
152,1954-12-26,-1.4,5.9,,4.5,43.3,
152,1954-12-27,-5.5,5.2,,3.3,48.3,
152,1954-12-28,-1.5,6.2,,1.7,53.3,
152,1954-12-29,-2.9,6,,4.2,39,
152,1954-12-30,-3.9,7.1,,3.9,45.3,
152,1954-12-31,-2.2,6,,3.4,40.7,
152,1955-01-01,-4,4.4,,4,39.3,
152,1955-01-02,-6.5,1.9,,6,35,
152,1955-01-03,-7.9,2,,4.5,56.3,
152,1955-01-04,-5,1.5,,1.8,56.3,
152,1955-01-05,-4.8,1.7,0,5.8,63.3,
152,1955-01-06,-6.3,0,,6.1,46.3,
152,1955-01-07,-8.2,3.6,,4.2,51.7,
152,1955-01-08,-4.3,8.5,0,1.4,68.3,
152,1955-01-09,-3.7,6.2,2.6,4.4,61,
152,1955-01-10,-10,-3.7,,8.4,46,
152,1955-01-11,-11.4,1.5,,4.7,38.3,
152,1955-01-12,-3.8,6.2,,5.1,50.7,
152,1955-01-13,-3.4,8.4,,1.8,59.3,
152,1955-01-14,-3.4,9.3,,2.1,60.3,
152,1955-01-15,-7.2,3.6,.6,6.2,63.3,
152,1955-01-16,-9.8,-.2,,4.1,52,
152,1955-01-17,-6.6,1.2,0,4.3,59,
152,1955-01-18,-7.8,1.9,,4.4,49.3,
152,1955-01-19,-9.6,6.9,,3.2,62.7,
152,1955-01-20,-5.6,3.5,0,7.4,58,
152,1955-01-21,-7.7,3.9,,4.3,51.3,
152,1955-01-22,-6.6,10.1,,1.8,56.7,
152,1955-01-23,-1.5,9.9,,2.1,45,
152,1955-01-24,-2,11.8,,1.7,49.3,
152,1955-01-25,-2.4,7.9,,1.9,56.7,
152,1955-01-26,-3.3,4.7,,6.4,39,
152,1955-01-27,-6.8,8,,2,47,
152,1955-01-28,-4.6,8,,2,46.7,
152,1955-01-29,-4.4,9.8,0,2.5,64,
152,1955-01-30,-4.4,8.1,.9,3.8,73.7,
152,1955-01-31,-5,4.8,,3.2,38,
152,1955-02-01,-6.9,10.3,,1.4,61.3,
152,1955-02-02,-4,16,,2,62,
152,1955-02-03,0,11.2,,2.7,65,
152,1955-02-04,-.8,10.4,,3.8,48.3,
152,1955-02-05,-3.4,7.9,,3.1,39.3,
152,1955-02-06,-2.7,8,,1.7,60,
152,1955-02-07,4,5.6,17.6,3.1,90.7,
152,1955-02-08,2.2,10.8,1.9,4.1,80.3,
152,1955-02-09,1.1,13.9,,2,69,
152,1955-02-10,-1.4,11.4,,3.9,51,
152,1955-02-11,-8.8,-1.4,,6.9,34.3,
152,1955-02-12,-8.9,4,,4.4,39,
152,1955-02-13,-4,6.5,,1.3,53,
152,1955-02-14,-4.6,9.8,,3.1,66.7,
152,1955-02-15,-2,12.2,,1.9,56,
152,1955-02-16,-1.6,11.9,,1.8,60.7,
152,1955-02-17,-1,12.6,,1.1,70.7,
152,1955-02-18,5.4,12.2,0,4.1,72.7,
152,1955-02-19,1.3,9.3,5.4,3.4,81.7,
152,1955-02-20,-6,1.8,,8.4,43.7,
152,1955-02-21,-8,-2,,6.5,41,
152,1955-02-22,-6.9,9.3,,4.6,52.7,
152,1955-02-23,1.6,13.4,,2.8,55.7,
152,1955-02-24,.6,16.9,,3,47.3,
152,1955-02-25,.4,14.3,,1.2,73.7,
152,1955-02-26,.3,16.6,0,1.6,78.3,
152,1955-02-27,9,12.2,62,4.2,77,
152,1955-02-28,5.6,14,,3.3,47.3,
152,1955-03-01,3.4,9.3,,1.5,65,
152,1955-03-02,.4,14.4,,2.5,75.7,
152,1955-03-03,4.4,13.5,,1.7,64,
152,1955-03-04,4.9,10.1,5.1,5.1,66.3,
152,1955-03-05,3.6,7.2,2.6,1.6,86.7,
152,1955-03-06,1.5,8.5,,3.8,74,
152,1955-03-07,3.5,5.4,2.9,3.1,83,
152,1955-03-08,3.7,9.4,3,1.4,85.3,
152,1955-03-09,3.4,9.7,,4.2,51.3,
152,1955-03-10,-.8,11.3,,2.8,48,
152,1955-03-11,1.4,17,,2.1,69.7,
152,1955-03-12,10,19.5,,4.1,82,
152,1955-03-13,-.4,10,0,7.3,45.7,
152,1955-03-14,-2.5,6.8,,2.3,52,
152,1955-03-15,.8,10.6,,2.6,61.3,
152,1955-03-16,2.2,19.8,,2.1,74,
152,1955-03-17,11.6,21,.7,4.9,83.7,
152,1955-03-18,4.2,17.8,,7.5,38.7,
152,1955-03-19,4.1,9.2,9.5,4.1,70.3,
152,1955-03-20,4,11.3,2.5,2.7,86.7,
152,1955-03-21,8,15,.1,1.5,86.3,
152,1955-03-22,7.5,11.2,0,4.6,82.3,
152,1955-03-23,6.8,10.2,13.8,3.2,88.7,
152,1955-03-24,6.2,11.4,3.8,1.8,79.7,
152,1955-03-25,5,11.9,,3.6,61.7,
152,1955-03-26,5.5,7.6,5.3,4.4,78,
152,1955-03-27,6.1,9.2,14.7,5.6,76.3,
152,1955-03-28,5.2,12.5,1.5,4.9,79,
152,1955-03-29,3.6,17.4,,1.3,78.3,
152,1955-03-30,8,10.1,.5,5.9,71.7,
152,1955-03-31,6,13.8,,2.4,74,
152,1955-04-01,7.2,18.1,,1.8,69.7,
152,1955-04-02,7.4,13.5,,4.1,71.3,
152,1955-04-03,5.4,17.8,,4.5,56.3,
152,1955-04-04,1.6,12.8,,3.5,52.3,
152,1955-04-05,1.6,16.9,,2.4,53.7,
152,1955-04-06,6.2,20.2,,4.9,56.7,
152,1955-04-07,11.2,22.4,,6.5,66.7,
152,1955-04-08,14.3,21,.3,4.5,81,
152,1955-04-09,11.4,24,,1.9,81.7,
152,1955-04-10,10.8,22.2,0,3.1,87,
152,1955-04-11,8.2,25.6,,2.2,65.7,
152,1955-04-12,14.6,28.1,,4.6,59,
152,1955-04-13,10.3,25.8,,4.5,73.3,
152,1955-04-14,10,13.2,3,4.1,83.3,
152,1955-04-15,11.2,13.7,18.1,1.6,97,
152,1955-04-16,10.2,14,2.8,1.4,94,
152,1955-04-17,8.7,12.1,.4,4.1,93.3,
152,1955-04-18,8.2,10.4,0,3.8,78.7,
152,1955-04-19,7.1,11,.4,3.1,78.7,
152,1955-04-20,5.5,12.5,0,2.7,75.3,
152,1955-04-21,2.7,15.1,,2,74.7,
152,1955-04-22,3,18.2,,1.3,75,
152,1955-04-23,6,15.8,5.2,.8,88.3,
152,1955-04-24,8.5,13.4,23.7,2.6,94.7,
152,1955-04-25,4.5,18.2,,2.1,59.7,
152,1955-04-26,5.8,19,,1.8,66.7,
152,1955-04-27,11,22.4,,1.5,63.7,
152,1955-04-28,11.8,20.6,,.9,69,
152,1955-04-29,9.5,18.1,0,2.2,84.7,
152,1955-04-30,7.2,17.2,.2,1.2,87.3,
152,1955-05-01,10.6,20.6,,2.5,83,
152,1955-05-02,10.9,18,3.1,1.4,91.7,
152,1955-05-03,13.2,16,21.6,2.9,99.3,
152,1955-05-04,11.2,19.5,,2.2,88.3,
152,1955-05-05,9.1,24.2,,1.8,82.3,
152,1955-05-06,11,28,,2.6,69.7,
152,1955-05-07,10.3,19.1,,2.7,83.3,
152,1955-05-08,12.1,20.4,,2.2,87,
152,1955-05-09,10.5,26.2,,1.4,86,
152,1955-05-10,12.9,27.2,,2.7,80.7,
152,1955-05-11,14.1,22,,2.3,80.3,
152,1955-05-12,11.3,20.3,0,2.7,68.7,
152,1955-05-13,9.4,23.2,,2.2,77.3,
152,1955-05-14,12.2,26.4,,3.1,70,
152,1955-05-15,13.7,20.7,,1,81,
152,1955-05-16,14,27.7,0,1.2,69.3,
152,1955-05-17,15.6,18.7,11.7,.9,91,
152,1955-05-18,11.6,21.9,,1.4,81.7,
152,1955-05-19,11.8,23.9,.7,1.2,77,
152,1955-05-20,12.9,22.4,,2.5,83.7,
152,1955-05-21,11.1,24.8,,1.9,81.3,
152,1955-05-22,12.9,23.1,,2.4,81.3,
152,1955-05-23,10.4,20.9,,2.3,80.7,
152,1955-05-24,9,22.2,,1.8,81.7,
152,1955-05-25,12.7,22.1,,2.8,80.3,
152,1955-05-26,12.6,22.1,,2.1,81,
152,1955-05-27,10.8,20.6,,1.3,83,
152,1955-05-28,15.4,18.4,6,1.5,95.7,
152,1955-05-29,13,18.2,0,1.9,90.3,
152,1955-05-30,12,25.6,,3.6,63.7,
152,1955-05-31,13.4,25.8,,1.8,70,
152,1955-06-01,13.4,25.2,,1.6,71.3,
152,1955-06-02,13,24.6,1.8,1.8,79.7,
152,1955-06-03,11.4,22.6,,1.8,86.7,
152,1955-06-04,13.2,25.7,,1.9,81.3,
152,1955-06-05,15,30.1,,1.8,71.7,
152,1955-06-06,17.6,31.4,,1.6,63,
152,1955-06-07,16.3,29.6,,1.6,74.7,
152,1955-06-08,18.5,32.2,0,3.1,49.7,
152,1955-06-09,18.4,33.4,,2.1,66.7,
152,1955-06-10,16.2,27.8,,2.8,75,
152,1955-06-11,14.2,28.2,,2.5,79.7,
152,1955-06-12,18.3,25.3,,3.2,79.7,
152,1955-06-13,15.4,25.8,,4.5,66,
152,1955-06-14,14.9,26,,2,85,
152,1955-06-15,19,20.2,29,2.2,95.7,
152,1955-06-16,19.2,25.3,.7,2.7,85.7,
152,1955-06-17,19.1,26.4,.3,1.4,95.7,
152,1955-06-18,18.5,23.4,3,1,98.3,
152,1955-06-19,17.1,29.4,,1.8,84.7,
152,1955-06-20,18,27.4,,3.1,90,
152,1955-06-21,19.4,29.4,,2.5,85,
152,1955-06-22,17.1,26.1,,2.2,85.3,
152,1955-06-23,19.2,25.6,.1,2.8,93,
152,1955-06-24,22.6,29.9,,5.1,81.3,
152,1955-06-25,21.7,31,,5.6,82.7,
152,1955-06-26,18.8,24.6,5.8,1.9,96.7,
152,1955-06-27,20.5,28.8,,2.9,89.7,
152,1955-06-28,20.3,23.8,23,1.5,98.3,
152,1955-06-29,20.6,27.4,0,1.3,90.3,
152,1955-06-30,19.8,29.4,1.1,1.9,83.3,
152,1955-07-01,20.2,31,,2.4,85.3,
152,1955-07-02,24.1,30,,6,79.7,
152,1955-07-03,24.4,28.4,2,6.4,82.7,
152,1955-07-04,19,24.8,59.7,3.1,97,
152,1955-07-05,19.3,25.8,20.3,1.2,96.7,
152,1955-07-06,19.2,26.4,46.7,1.5,93,
152,1955-07-07,20.3,26.6,.1,1.6,92,
152,1955-07-08,20.1,26,,1.2,93.3,
152,1955-07-09,21.2,29.5,0,2.3,89.7,
152,1955-07-10,21.8,30.3,0,3.4,88.7,
152,1955-07-11,24.2,31.1,.4,5.3,78.3,
152,1955-07-12,23.4,30.6,,3.3,82.3,
152,1955-07-13,19.2,26.6,45.2,2.8,94,
152,1955-07-14,20.2,27.8,.7,.6,89,
152,1955-07-15,22,31.4,.2,1.8,79.7,
152,1955-07-16,23.8,29.2,1.3,2.4,84.7,
152,1955-07-17,23.2,29,11.8,4.6,91.7,
152,1955-07-18,23.6,28.5,,1.8,92,
152,1955-07-19,22.2,31.2,,1.3,81.7,
152,1955-07-20,22.2,31.2,,1.4,76.7,
152,1955-07-21,21.8,32.9,0,1.4,81,
152,1955-07-22,23.2,33.8,,1.6,70.7,
152,1955-07-23,21.8,30.4,,2.5,74.7,
152,1955-07-24,20.8,30.6,,1.7,74.7,
152,1955-07-25,23.2,33.3,,1.5,81.3,
152,1955-07-26,23.4,30,,1.6,82,
152,1955-07-27,24.7,30.3,0,1.9,84,
152,1955-07-28,23.8,29.8,1.6,2.5,84,
152,1955-07-29,23.5,33.9,,2.8,84.3,
152,1955-07-30,23.4,33,,2.9,78,
152,1955-07-31,25.6,28.8,5.9,4,83.3,
152,1955-08-01,26,31.7,,5.1,71,
152,1955-08-02,25.1,31.9,,3.7,76,
152,1955-08-03,23.8,31.7,,1.9,78,
152,1955-08-04,20.4,30.1,,2.7,80,
152,1955-08-05,18.4,30.7,,1.4,74.3,
152,1955-08-06,19.6,30.8,,2,69.3,
152,1955-08-07,19.8,29.1,,2.1,70.7,
152,1955-08-08,18,31,,1.4,76.3,
152,1955-08-09,20.3,31.3,,2.2,74.3,
152,1955-08-10,23,30.2,,4.6,68.7,
152,1955-08-11,20,29.7,,3.7,66.7,
152,1955-08-12,19.4,28.8,,4.1,74.3,
152,1955-08-13,21.4,29.1,,4.6,69.7,
152,1955-08-14,19.4,28.8,,3.4,74.3,
152,1955-08-15,19.3,29.6,,2.8,77,
152,1955-08-16,20.6,30.9,,1.7,77.3,
152,1955-08-17,19,31.4,,.7,75.3,
152,1955-08-18,20.8,36.4,,2.6,66.7,
152,1955-08-19,24.7,33.6,,3.4,69.3,
152,1955-08-20,22.2,29,23.4,.9,89.3,
152,1955-08-21,21,23.8,73.4,1.8,90.7,
152,1955-08-22,19.8,27.7,,2.3,81.3,
152,1955-08-23,17.4,29,,1.3,81.7,
152,1955-08-24,19.7,31.4,,1.6,82,
152,1955-08-25,22.6,29.2,,2.2,78.3,
152,1955-08-26,20.4,29,,2.6,81.3,
152,1955-08-27,21.6,29.4,1.8,2.2,79,
152,1955-08-28,23.6,27,88.2,5.4,94.3,
152,1955-08-29,21.6,26.1,38.7,3.7,95.3,
152,1955-08-30,20.8,24.9,,2.9,79.7,
152,1955-08-31,19.7,25.1,,4.3,73.7,
152,1955-09-01,18.2,24,,4.5,70.7,
152,1955-09-02,18.4,22.2,0,4.5,75,
152,1955-09-03,17.7,24.2,,3.7,76.7,
152,1955-09-04,16.4,27.4,1,1.3,79.7,
152,1955-09-05,20.4,24.4,34.9,.4,93.3,
152,1955-09-06,20.5,29.2,24,1.7,83.7,
152,1955-09-07,19.2,26.6,,3,83,
152,1955-09-08,20.7,23.4,22.3,1.5,89.3,
152,1955-09-09,20.2,28.4,3.3,2.2,84.7,
152,1955-09-10,18.8,26.7,,2.8,78,
152,1955-09-11,19.3,25.8,,2.6,81,
152,1955-09-12,18,28.3,,2.6,77,
152,1955-09-13,20.5,30.9,.4,2.5,77,
152,1955-09-14,19.3,25.7,2.4,.6,93.3,
152,1955-09-15,19.1,27.7,,1.5,80.7,
152,1955-09-16,18.2,28.4,,2,70.3,
152,1955-09-17,16.4,25.4,4.6,2,91.3,
152,1955-09-18,17.4,28.8,,1.7,62.3,
152,1955-09-19,16,25.5,,2.2,72.7,
152,1955-09-20,16.3,24.7,,2.2,78,
152,1955-09-21,14.4,24.6,,1.8,79.3,
152,1955-09-22,14.6,26.5,,1.3,82.3,
152,1955-09-23,17.8,27.4,.2,2.6,75.3,
152,1955-09-24,14.6,23.7,,4.1,66.7,
152,1955-09-25,12.6,23.8,,1.9,70,
152,1955-09-26,17.8,23.8,,3.8,64.3,
152,1955-09-27,19,24.3,,5.3,65.3,
152,1955-09-28,17.3,24.8,3.2,6,71.7,
152,1955-09-29,16.8,19.9,8.9,4.9,86,
152,1955-09-30,18.2,24,22,5,79.7,
152,1955-10-01,14.4,24.8,,2.5,81.3,
152,1955-10-02,12.9,24,.9,3.5,78.3,
152,1955-10-03,17.2,21.6,.2,6.3,66.7,
152,1955-10-04,14.2,22.4,,4.9,69.7,
152,1955-10-05,13.8,20.7,4.6,2.9,77,
152,1955-10-06,12.2,18.3,,2.7,71.3,
152,1955-10-07,9,18.4,,4,64.3,
152,1955-10-08,6.2,17.8,,3.9,65,
152,1955-10-09,8.4,17.4,,4.1,60.3,
152,1955-10-10,12,19.3,,5.9,58,
152,1955-10-11,9.6,20.2,,5.4,60,
152,1955-10-12,6.8,21.7,,.9,72.7,
152,1955-10-13,8.3,20.3,3.5,1.1,81.3,
152,1955-10-14,10.4,23.4,0,2,64,
152,1955-10-15,9.8,20.6,,3,60,
152,1955-10-16,9.7,20.8,,1.4,70,
152,1955-10-17,8.2,17.8,3.5,1.2,81.3,
152,1955-10-18,12.8,21.3,,3.7,44.7,
152,1955-10-19,8.1,19.2,,2.5,69,
152,1955-10-20,8.7,19.9,,3.2,52,
152,1955-10-21,7.9,18,,4.8,46.3,
152,1955-10-22,5,18.4,,1.8,64,
152,1955-10-23,5.4,18.8,,1.1,66,
152,1955-10-24,5.7,20.5,,2.3,66.7,
152,1955-10-25,11.5,20.1,.4,3.9,68.7,
152,1955-10-26,11.8,21,,3.7,63.3,
152,1955-10-27,9,19.2,,1.2,76,
152,1955-10-28,12.4,19.3,6.8,1.3,84.3,
152,1955-10-29,12.6,19.3,,3.4,61.3,
152,1955-10-30,6.8,15.1,,4.7,41.3,
152,1955-10-31,3,16.4,,2.7,50,
152,1955-11-01,2.8,19.4,,1.4,70,
152,1955-11-02,5.6,18.1,,1.7,57.7,
152,1955-11-03,6.2,15.8,,3.9,50,
152,1955-11-04,3,17.9,,2.2,61.7,
152,1955-11-05,5,17.7,,4.6,44.7,
152,1955-11-06,2.6,9.4,,4.2,48.3,
152,1955-11-07,1,11.6,,2.7,48.7,
152,1955-11-08,1.4,10.4,,5,42.3,
152,1955-11-09,.7,10.5,,2.2,45.7,
152,1955-11-10,.3,13.5,,3.3,40.7,
152,1955-11-11,.5,14.4,,1.7,63.3,
152,1955-11-12,-1.2,17.8,,.9,67,
152,1955-11-13,1.8,18.3,,1.3,71.7,
152,1955-11-14,2.2,19,,1,77,
152,1955-11-15,3.8,18.8,14.5,3.1,86.3,
152,1955-11-16,.7,12.6,3,5.8,48.3,
152,1955-11-17,-1.1,9.8,,2.4,53.3,
152,1955-11-18,.9,14.4,,2.7,54.7,
152,1955-11-19,.7,14.6,,.9,70,
152,1955-11-20,3.6,14.5,34.9,4.8,75.7,
152,1955-11-21,9.9,13.5,17.9,3.9,79,
152,1955-11-22,4.1,14.2,0,1.7,65.3,
152,1955-11-23,3.6,12.5,,1.3,55.3,
152,1955-11-24,1.4,13.1,,1.3,60.7,
152,1955-11-25,2.4,14.3,,.4,68.7,
152,1955-11-26,.8,14.8,,.7,76.7,
152,1955-11-27,5.2,17.6,,.4,77.3,
152,1955-11-28,4.4,15.5,1.5,2.5,76.7,
152,1955-11-29,6,13,0,3.5,76,
152,1955-11-30,3.4,13.9,,1.6,63.3,
152,1955-12-01,2.3,10.2,,3.4,59,
152,1955-12-02,.8,12.9,,.5,67.3,
152,1955-12-03,.3,14.2,,1.9,54.3,
152,1955-12-04,2.6,15.4,,1.7,59.7,
152,1955-12-05,1.6,17.5,,1.1,64,
152,1955-12-06,1.6,9,,4.6,29.3,
152,1955-12-07,.2,8.5,,2.8,51,
152,1955-12-08,.7,6.9,,5,44,
152,1955-12-09,-2.4,8.7,,2.2,47,
152,1955-12-10,-3.3,12.3,,.6,59,
152,1955-12-11,1.4,14.8,,1.3,63.7,
152,1955-12-12,2.1,15.4,,.3,81,
152,1955-12-13,1.8,15.9,,1.9,61,
152,1955-12-14,.1,16.9,,.8,67.7,
152,1955-12-15,2,14.4,.9,3.1,67.7,
152,1955-12-16,-1.5,4.2,,6.2,35.7,
152,1955-12-17,-4,3.8,,4.7,33,
152,1955-12-18,-3.6,8.6,,1.7,48.3,
152,1955-12-19,-3.6,13.7,,.8,55.3,
152,1955-12-20,.6,10.3,4.8,1.2,86,
152,1955-12-21,0,6.7,,5.3,44.3,
152,1955-12-22,-4.4,3.9,,4.9,34.7,
152,1955-12-23,-5.6,7,,3.5,50.7,
152,1955-12-24,-1.2,10.5,,2.1,60.3,
152,1955-12-25,1.8,10.4,,4.6,57,
152,1955-12-26,4.1,10.9,.6,4.8,77,
152,1955-12-27,1.6,12.7,.8,3.5,71,
152,1955-12-28,.1,12.6,,2.2,56.7,
152,1955-12-29,2.4,12,,3.7,59.3,
152,1955-12-30,-2,6.3,,5.6,32,
152,1955-12-31,-3.2,3.4,,4,45.7,
152,1956-01-01,-4.4,4.7,,4.5,48,
152,1956-01-02,-5.3,10,,1.2,55.3,
152,1956-01-03,-3.7,10.2,,2.2,62,
152,1956-01-04,5,10,1.3,4.2,75.3,
152,1956-01-05,3.4,10.8,,2.5,49.3,
152,1956-01-06,.2,10.2,,4.6,35.7,
152,1956-01-07,-8.3,-1.8,,6,52.3,
152,1956-01-08,-9.7,-1.9,,4.2,47,
152,1956-01-09,-9.5,-.3,,3.3,51.7,
152,1956-01-10,-9.9,3,,2.1,60.7,
152,1956-01-11,-7.2,3.8,0,2.6,60.7,
152,1956-01-12,-9.2,6.2,,1.4,55.3,
152,1956-01-13,-5.6,8.8,,2.2,59.3,
152,1956-01-14,-4.7,6.2,,3,43,
152,1956-01-15,-7.3,7.9,,1.3,62.7,
152,1956-01-16,-6,7.4,,2.1,41.7,
152,1956-01-17,-3,10.7,,2.3,61,
152,1956-01-18,1,10,6.5,1.2,85.3,
152,1956-01-19,0,6.3,.4,5.8,53,
152,1956-01-20,1.8,6.8,.7,2.8,83.7,
152,1956-01-21,2.2,6.6,2.2,2.5,86,
152,1956-01-22,.3,6.4,,4.4,68.7,
152,1956-01-23,-5,.5,,7.6,37.3,
152,1956-01-24,-5.6,2.4,,4.8,49.3,
152,1956-01-25,-5.6,0,,6.1,40,
152,1956-01-26,-4.6,5.1,,4.6,49.7,
152,1956-01-27,-3.2,7.6,,4.9,50.3,
152,1956-01-28,-2.6,4.2,0,7.9,40,
152,1956-01-29,-2.9,6.1,,7.9,53,
152,1956-01-30,.9,13,,3.3,50.7,
152,1956-01-31,-2.6,13,,3.1,42.7,
152,1956-02-01,-3.7,4.4,,5.2,23.7,
152,1956-02-02,-3.9,8.7,,2.9,53,
152,1956-02-03,-5.7,10.6,,1.2,51.3,
152,1956-02-04,2,11.4,,4.8,38.3,
152,1956-02-05,-2.2,8.4,,5.1,33.7,
152,1956-02-06,-4,12.4,,1.9,54.7,
152,1956-02-07,-.2,10.5,,3.7,43,
152,1956-02-08,-3,10.6,.9,3.9,57,
152,1956-02-09,-4.2,-.4,,7.1,30.7,
152,1956-02-10,-6.3,2,,5.3,38,
152,1956-02-11,-6.2,2.4,,6.4,52.7,
152,1956-02-12,-5.4,5.2,,6.1,48.3,
152,1956-02-13,-2.1,10.3,,1.8,56,
152,1956-02-14,-5.2,10.3,,2.4,57,
152,1956-02-15,-3.7,14.1,,3,66.7,
152,1956-02-16,-6.2,-.4,,4.7,40,
152,1956-02-17,-7.8,1.3,,6.3,43.3,
152,1956-02-18,-7.2,1.9,,4.2,43.7,
152,1956-02-19,-7.2,4.7,,4,46,
152,1956-02-20,-4,5.2,,5,45.3,
152,1956-02-21,-5.6,2.8,,6.8,36.3,
152,1956-02-22,-5.6,3.3,,5.5,35.3,
152,1956-02-23,-4.6,9.3,0,2.8,51.3,
152,1956-02-24,-4,8.6,,3.6,61.7,
152,1956-02-25,-3,5.4,.5,2,80,
152,1956-02-26,-.4,7.5,4.9,1.2,81,
152,1956-02-27,4,5.8,18,5.4,88,
152,1956-02-28,-1.4,6.9,.2,4.5,64.3,
152,1956-02-29,-.4,5.6,,6.9,52,
152,1956-03-01,-3.2,8.6,,2.5,60,
152,1956-03-02,-2.4,7,1.1,5.5,58.7,
152,1956-03-03,1.2,4,1.7,2.9,78,
152,1956-03-04,.9,10,,4.2,74,
152,1956-03-05,.4,9.5,,2.9,71.7,
152,1956-03-06,3.4,8,4,2.4,83.3,
152,1956-03-07,-1.6,7.2,,4.9,48,
152,1956-03-08,-2.8,7.5,,5.5,40.7,
152,1956-03-09,-3.6,7.1,,3.3,40,
152,1956-03-10,-4.6,9.1,,2.4,54,
152,1956-03-11,-3,12.5,.8,4.3,55.3,
152,1956-03-12,-4.9,5.9,,5,51.3,
152,1956-03-13,-5,12.8,,2.5,54.7,
152,1956-03-14,-1.8,17,,2,74.3,
152,1956-03-15,8.7,12.8,14.3,1.3,92.7,
152,1956-03-16,10.1,19.2,59.5,5.9,84,
152,1956-03-17,5.8,17.5,,1.4,77.3,
152,1956-03-18,6.3,11.3,29.8,2.9,90,
152,1956-03-19,4.2,6.4,.4,7,68.3,
152,1956-03-20,.8,7,12.9,4.8,79.3,
152,1956-03-21,-1.3,13.6,,2.6,75.3,
152,1956-03-22,6,17.6,0,1.5,79.3,
152,1956-03-23,8.4,17,2.2,3,89.3,
152,1956-03-24,8.2,11,8,2.5,90.7,
152,1956-03-25,4,8.2,10.4,5.3,82.3,
152,1956-03-26,3.6,7.8,2.2,3.3,84.3,
152,1956-03-27,3.5,10,,1.8,79,
152,1956-03-28,1.2,12.9,9.4,2.8,80.7,
152,1956-03-29,8.2,11.2,31.6,2.4,84.3,
152,1956-03-30,6.2,17.5,,3.8,73.3,
152,1956-03-31,6.5,10.5,,5.4,64.7,
152,1956-04-01,4.2,9.2,3.5,2.5,75,
152,1956-04-02,4.8,8.8,3.3,1,76.7,
152,1956-04-03,1.6,10.5,,3.9,73.3,
152,1956-04-04,3.4,13.6,,2.5,72.7,
152,1956-04-05,3.4,11.9,,3.8,63.3,
152,1956-04-06,1.3,14.7,1.2,1.1,78.7,
152,1956-04-07,7,10.4,34.2,3.4,83.7,
152,1956-04-08,5.4,7.4,27.6,5.9,83.7,
152,1956-04-09,3,13.8,,2.5,73.7,
152,1956-04-10,3,15.9,0,.4,83.7,
152,1956-04-11,5.2,18,,1.6,66.7,
152,1956-04-12,6.2,21.2,0,1.8,70.3,
152,1956-04-13,6.8,24.7,,2.8,59.3,
152,1956-04-14,10.8,21.9,,4.8,55.7,
152,1956-04-15,14.2,27.4,,3.4,74.3,
152,1956-04-16,15.4,25,,4.8,71.7,
152,1956-04-17,8.3,18.1,,3,47.7,
152,1956-04-18,6.2,22.6,.8,1.7,59.7,
152,1956-04-19,8.4,13.2,25.8,6,77,
152,1956-04-20,5.8,21,,2,54.7,
152,1956-04-21,8.2,20.4,,1.4,62.7,
152,1956-04-22,7.9,20.8,,1.5,79.7,
152,1956-04-23,11.2,23.9,12.8,3.4,65.7,
152,1956-04-24,6,17,,2.3,60.3,
152,1956-04-25,8.4,16,47.1,1.6,91.3,
152,1956-04-26,7.2,24.8,,2.3,65.7,
152,1956-04-27,8.6,14.6,,2.8,55,
152,1956-04-28,6.8,16.8,,5.1,42,
152,1956-04-29,5.4,15.4,,2.1,54,
152,1956-04-30,3.4,21.6,,2.5,68.3,
152,1956-05-01,10.1,17.9,8,.8,86.3,
152,1956-05-02,11.4,22.4,,2.9,53.7,
152,1956-05-03,9.2,20.1,,1.3,71,
152,1956-05-04,6.8,22.2,,1,74.3,
152,1956-05-05,7.6,20.2,4.9,2.7,89,
152,1956-05-06,9.6,20.2,,2.7,54,
152,1956-05-07,10.6,17.2,1.6,1.3,66.7,
152,1956-05-08,9,19.4,,1,81.3,
152,1956-05-09,7.4,24.1,,1.8,79,
152,1956-05-10,13.3,23.4,22.2,2.1,79.7,
152,1956-05-11,12,19.3,,4.5,50,
152,1956-05-12,9.8,20,,1.4,64,
152,1956-05-13,10.1,19.6,,.9,60.7,
152,1956-05-14,7.9,23.3,,1.5,60.3,
152,1956-05-15,11.4,22.8,,.9,70.7,
152,1956-05-16,10.8,25.1,,1.7,65.7,
152,1956-05-17,11.1,25.8,,.8,68,
152,1956-05-18,12.5,23.8,,1.7,70.3,
152,1956-05-19,10.4,26.5,,1.4,66.3,
152,1956-05-20,13.1,26.8,,1.8,65,
152,1956-05-21,11,26.4,0,2.2,70.7,
152,1956-05-22,15.2,18.6,77.1,3.4,95.7,
152,1956-05-23,11.6,16.5,5.6,5.4,90,
152,1956-05-24,12.1,17.4,3.6,3.8,81,
152,1956-05-25,9,22.6,,1.9,77,
152,1956-05-26,13,21.6,,3,65.7,
152,1956-05-27,13.6,25.6,,1.4,77,
152,1956-05-28,14.3,28.6,,3.2,65.3,
152,1956-05-29,14.4,20.9,19.6,1.1,88,
152,1956-05-30,14.8,21,1.6,.7,86.7,
152,1956-05-31,15.4,24.4,,1.9,76.3,
152,1956-06-01,16.4,22.5,,.6,86,
