지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
112,1968-09-02,17.7,27.8,,1.9,79.8,
112,1968-09-03,18.8,28.2,,3.3,69.3,
112,1968-09-04,17,27.9,.6,4.2,65.5,
112,1968-09-05,16.8,19.8,60.6,3.3,94.3,
112,1968-09-06,17.5,24.6,,1.4,87.8,
112,1968-09-07,19.4,27.1,0,1.6,85.3,
112,1968-09-08,19,29,,1.6,81.8,
112,1968-09-09,20.4,28.1,,2.2,80.3,
112,1968-09-10,20.2,27.9,,1.5,75.5,
112,1968-09-11,17.4,26.9,,2.2,74,
112,1968-09-12,19.8,23,1,1.8,91.3,
112,1968-09-13,17.4,27.3,,1.8,87,
112,1968-09-14,19.4,27.3,,1.7,82,
112,1968-09-15,20,28.2,,1.5,80.8,
112,1968-09-16,19.8,28,,1.8,83.8,
112,1968-09-17,19.6,28.9,,1.7,84.8,
112,1968-09-18,19.4,29,,1.8,86,
112,1968-09-19,19,25.5,5.7,3.3,86.5,
112,1968-09-20,13.4,22.1,9.1,5.8,75.3,
112,1968-09-21,10.4,21.4,,2.2,62.8,
112,1968-09-22,13.9,21.1,,3.3,73.3,
112,1968-09-23,15.1,22.9,16.9,2.1,65,
112,1968-09-24,12.3,24.5,,3.3,61.3,
112,1968-09-25,13.6,24.9,,4.9,67.5,
112,1968-09-26,14.2,25.8,,4.9,65.8,
112,1968-09-27,14.1,25.3,,2.5,73.5,
112,1968-09-28,14.1,22.4,,4.4,83.5,
112,1968-09-29,11.8,18.9,,2.3,65.3,
112,1968-09-30,9.2,21.8,,2,61.3,
112,1968-10-01,9.8,21.4,,2.3,69.8,
112,1968-10-02,11.2,21.6,,1.6,66.3,
112,1968-10-03,14.6,19.4,,1.4,75.8,
112,1968-10-04,11.8,25.7,,1.8,80.5,
112,1968-10-05,15.4,25.1,0,2.6,81,
112,1968-10-06,16.4,22.6,.2,1.8,86.8,
112,1968-10-07,11.4,17,36.2,5.4,88.3,
112,1968-10-08,9.9,19.6,,3.7,75,
112,1968-10-09,12,16.8,.4,2.5,79.8,
112,1968-10-10,11.6,18.5,,3.4,77,
112,1968-10-11,11,18.7,,2.7,76,
112,1968-10-12,8,18.7,,2.6,62,
112,1968-10-13,10.2,18.2,,2.7,59.8,
112,1968-10-14,12,19.3,,3.3,68,
112,1968-10-15,11,18.6,,2.4,60.5,
112,1968-10-16,8.4,13.3,12.4,2.9,78.3,
112,1968-10-17,7,12.7,13,5.1,72.5,
112,1968-10-18,4,16,,3.1,74.3,
112,1968-10-19,8.4,15.8,0,1.7,76,
112,1968-10-20,6.4,17.9,,2,74.3,
112,1968-10-21,8.2,19.4,,2.7,72,
112,1968-10-22,9.7,20,,2,81.8,
112,1968-10-23,10.5,21.5,,2.9,77.3,
112,1968-10-24,6.2,14.6,15.3,3.9,93.3,
112,1968-10-25,6.6,14.2,1.8,7.1,77.8,
112,1968-10-26,8.8,15.4,,2.6,71.8,
112,1968-10-27,9.4,14.8,,3.7,64.5,
112,1968-10-28,6.3,14,1.2,2.1,71,
112,1968-10-29,4.6,15.4,,1.5,70,
112,1968-10-30,4.4,15.7,,1.3,75.8,
112,1968-10-31,5.2,15.8,,1.1,80,
112,1968-11-01,7.7,17.2,,1.2,83.3,
112,1968-11-02,6.8,17.5,,1.2,90,
112,1968-11-03,9.3,18.2,,2,80.5,
112,1968-11-04,9.3,15.8,.4,1.1,88.5,
112,1968-11-05,11.2,14.7,.9,2,85.5,
112,1968-11-06,10.4,16.2,.4,4.1,71.5,
112,1968-11-07,8.6,17.4,,1.8,74.8,
112,1968-11-08,6.5,16.5,5.7,4.3,82.5,
112,1968-11-09,-5,6.5,.4,9.1,74.8,
112,1968-11-10,-6,.4,,7.8,73,
112,1968-11-11,-3.4,4.1,,2.5,73.5,
112,1968-11-12,-.7,8.7,,1.6,68.8,
112,1968-11-13,2.6,11.4,0,2.9,78.3,
112,1968-11-14,1.7,8.2,,3.8,54.8,
112,1968-11-15,-.6,9.3,0,3.8,62.3,
112,1968-11-16,2,10.5,3.2,3.6,66,
112,1968-11-17,-1.8,7.7,,2.2,50.8,
112,1968-11-18,-.3,12.1,0,4.1,56.8,
112,1968-11-19,8.2,15.3,.6,2.7,85.8,
112,1968-11-20,6.3,10.6,,2.3,93,
112,1968-11-21,2.7,12.9,,2,92.5,
112,1968-11-22,1.8,15.6,,1.7,76.3,
112,1968-11-23,6,13.7,,2.9,76.3,
112,1968-11-24,8.8,17.4,,2.1,81,
112,1968-11-25,8.8,14.4,,1.8,88.8,
112,1968-11-26,9.2,14.4,20.9,4.8,93.8,
112,1968-11-27,-.4,14.2,6.1,8.2,69.3,
112,1968-11-28,-4.3,3.7,,3.5,65,
112,1968-11-29,.3,9.6,0,4.8,78.3,
112,1968-11-30,9.5,14.2,,6.2,75,
112,1968-12-01,8.2,13.8,,4.9,80.5,
112,1968-12-02,8.8,13.8,,4.5,89.5,
112,1968-12-03,2.6,10.5,,3.9,57.8,
112,1968-12-04,1.5,13.8,,1.9,79.8,
112,1968-12-05,7.7,14,,1.6,78.8,
112,1968-12-06,5.4,14.4,,2.9,84.8,
112,1968-12-07,9.6,13.9,0,2.1,88.5,
112,1968-12-08,8,16.9,,4.7,73.8,
112,1968-12-09,7.6,16.4,,2.9,76,
112,1968-12-10,9.2,11.6,1.5,2,90.5,
112,1968-12-11,7.2,11.3,.1,3.1,91.8,
112,1968-12-12,4.3,10.6,,5.4,74,
112,1968-12-13,2.4,7.7,0,4.2,70.5,
112,1968-12-14,-6.6,6.7,0,7.6,78.3,
112,1968-12-15,-8,-2.6,,4.1,61,
112,1968-12-16,-8.7,0,,3.2,55.3,
112,1968-12-17,-4.6,4.9,,3,70.3,
112,1968-12-18,0,6.3,,2.6,76.3,
112,1968-12-19,2.7,10.1,,1.6,72,
112,1968-12-20,.7,7.8,4.4,5.4,87.5,
112,1968-12-21,-5.3,.7,,5.6,55,
112,1968-12-22,-8.9,-4.1,4.6,5.5,65.8,
112,1968-12-23,-8.9,2.6,1.6,4.6,87.3,
112,1968-12-24,-3.1,6.7,,2.2,80.5,
112,1968-12-25,.7,9,,3.7,81.3,
112,1968-12-26,-2.1,5.3,,4.8,67.8,
112,1968-12-27,-4.8,2.4,,3.5,54.8,
112,1968-12-28,-2.3,3.1,,2.8,60,
112,1968-12-29,-4.9,1.3,,4.4,49.3,
112,1968-12-30,-6.8,2.6,,4.6,53,
112,1968-12-31,-10.2,-2,0,7.6,68,
112,1969-01-01,-12.6,-5.6,,6,58.8,
112,1969-01-02,-14.9,-6.9,,6.5,56.8,
112,1969-01-03,-13.8,-5.4,,5,63.8,
112,1969-01-04,-11.1,-2.2,4.2,4.5,74.8,
112,1969-01-05,-9.5,-2.6,,3.6,66.3,
112,1969-01-06,-10.9,-4,,3.9,61,
112,1969-01-07,-10.8,-4.8,,5.4,65,
112,1969-01-08,-10.5,-1.7,,1.9,60,
112,1969-01-09,-7.6,1.2,,1.6,56,
112,1969-01-10,-3.3,3.7,.4,2.5,76,
112,1969-01-11,-6.9,-.1,,6.2,52.5,
112,1969-01-12,-10.5,-4.1,,5.8,49.8,
112,1969-01-13,-11.3,-1.6,.3,4.2,68,
112,1969-01-14,-9.2,-2,,5.5,54.8,
112,1969-01-15,-11.3,-3.2,,4.1,52.5,
112,1969-01-16,-10,.6,0,4.5,77.3,
112,1969-01-17,-2.3,2.7,.4,5,88.8,
112,1969-01-18,1,5.5,,5.4,85.8,
112,1969-01-19,1.8,9.3,,3.5,82.5,
112,1969-01-20,-1.4,7.5,,4.7,73.5,
112,1969-01-21,-3.6,5.7,,4.1,58.3,
112,1969-01-22,-4.7,5.9,,2.3,68,
112,1969-01-23,-5.6,4,.4,5.5,72.3,
112,1969-01-24,-7.9,.3,,3.6,56.3,
112,1969-01-25,-1.4,2.2,3.8,1.8,86.8,
112,1969-01-26,.2,3,5.8,2.5,95,
112,1969-01-27,-2.3,.2,.1,2.7,92.8,
112,1969-01-28,-2.8,.2,13.3,5,96.3,
112,1969-01-29,-4.5,-2,1.7,5.3,84.5,
112,1969-01-30,-6.7,-1.9,.8,5.5,75.8,
112,1969-01-31,-4.1,-.7,6.2,5.5,93,
112,1969-02-01,-8.4,-1.8,,5.6,72.8,
112,1969-02-02,-11.5,-5.4,,3.4,68,
112,1969-02-03,-14,-3.6,0,3.5,72.3,
112,1969-02-04,-11.8,-3.3,1.3,8.1,71.8,
112,1969-02-05,-14.6,-7.2,,6.4,45.5,
112,1969-02-06,-13.5,-4.4,,4.1,62.8,
112,1969-02-07,-5.7,1.3,.7,3.4,85.8,
112,1969-02-08,-1.4,3.7,,5.1,74,
112,1969-02-09,-2.2,4.3,,4.8,77.5,
112,1969-02-10,1.6,7.9,,4.7,82.3,
112,1969-02-11,2.2,10.5,,2.8,78.5,
112,1969-02-12,1.6,11.1,,2.9,73.8,
112,1969-02-13,0,5.9,26.4,5.4,91.8,
112,1969-02-14,-2.6,2.9,11.6,5.1,84.8,
112,1969-02-15,-2.8,.6,2.9,4.8,87.3,
112,1969-02-16,-2.2,1.5,12.1,4.4,94.8,
112,1969-02-17,-1.6,2.9,,3.1,83.8,
112,1969-02-18,-1.4,1.8,0,5.1,83.5,
112,1969-02-19,-4.1,2.9,,4.7,71.5,
112,1969-02-20,-3,.1,.4,4.9,81.3,
112,1969-02-21,-8.1,-.8,.1,6.5,69.3,
112,1969-02-22,-10.5,-2.8,,5.1,43.8,
112,1969-02-23,-9.5,-2.8,,3.5,49.3,
112,1969-02-24,-10.4,-6.5,,7.1,58.5,
112,1969-02-25,-11.7,-4.4,,5.7,45.8,
112,1969-02-26,-10.7,-2.6,,4.1,45.5,
112,1969-02-27,-7.3,-.6,1.5,4.8,58.8,
112,1969-02-28,-7.5,-3.3,,6.4,53.5,
112,1969-03-01,-7.9,-.4,,2.2,48.8,
112,1969-03-02,-4.3,2.4,,2.9,69,
112,1969-03-03,-3.5,2.6,.7,3.5,64,
112,1969-03-04,-4.8,1.4,.7,6.5,69.3,
112,1969-03-05,-6.3,.4,,3.6,60.8,
112,1969-03-06,-2.9,4.2,,3,76,
112,1969-03-07,-2.4,5.7,,2.8,77.3,
112,1969-03-08,-.7,7.3,,3.1,81.5,
112,1969-03-09,-2.5,6.9,,3.6,86,
112,1969-03-10,-3.4,4.7,,5.1,54.8,
112,1969-03-11,-1.7,5.7,,4.9,61.3,
112,1969-03-12,-2,1.4,.4,5,87.8,
112,1969-03-13,-2.5,2.5,,4.7,70,
112,1969-03-14,-1.5,4.3,,5,74,
112,1969-03-15,-2.3,3.7,.4,3.2,62,
112,1969-03-16,-1,4.7,7,7.9,77,
112,1969-03-17,-1.6,5.5,,6.2,63,
112,1969-03-18,-1,5.1,,4,71.3,
112,1969-03-19,2.4,10.2,,2.6,81.5,
112,1969-03-20,2.8,7.3,1.4,3,96,
112,1969-03-21,-1.6,3.5,,11.9,44,
112,1969-03-22,0,4.9,,9.2,43.5,
112,1969-03-23,-.9,6.7,,2.6,60,
112,1969-03-24,.4,11,,2.3,68.3,
112,1969-03-25,1.7,12.3,,1.9,59.3,
112,1969-03-26,1.9,12.8,,2.5,55.8,
112,1969-03-27,3.6,19.4,,3.8,59.8,
112,1969-03-28,4.1,14.2,,7.3,41.8,
112,1969-03-29,3,9.4,,3.9,62.5,
112,1969-03-30,.7,13.4,,4.2,75.3,
112,1969-03-31,2.5,12.3,,3,63.5,
112,1969-04-01,3.6,10.9,,2.4,79.3,
112,1969-04-02,3.4,12.9,0,4,73.3,
112,1969-04-03,7.5,17,4.2,3.8,62.5,
112,1969-04-04,-.4,8.2,9.6,9.9,66.8,
112,1969-04-05,1.5,7.7,,6.4,70.8,
112,1969-04-06,2.5,9.1,,5.6,70.8,
112,1969-04-07,.8,13.4,.9,7.5,60,
112,1969-04-08,4.4,7.6,.6,8.2,77.5,
112,1969-04-09,3.4,9.8,,6.1,69.8,
112,1969-04-10,3.3,10.3,,3.4,69.8,
112,1969-04-11,3.7,16.8,,2.8,66.5,
112,1969-04-12,6.6,19.2,,3,58.3,
112,1969-04-13,13,17.4,3.1,4.2,87.5,
112,1969-04-14,9.2,16.3,27.8,2.4,93.5,
112,1969-04-15,8.1,16.2,.8,5.5,77.8,
112,1969-04-16,4.2,10.3,,5.8,45,
112,1969-04-17,1.5,10.9,,3.8,59.5,
112,1969-04-18,4.1,10.6,,4.4,82.5,
112,1969-04-19,5,18.8,,3.4,68.5,
112,1969-04-20,11.3,17,9.6,8.3,66,
112,1969-04-21,5.8,16.8,23.8,7.9,94,
112,1969-04-22,5.5,21.2,,2.9,74.5,
112,1969-04-23,11.4,21.8,36.3,5.4,74.5,
112,1969-04-24,7.2,15.8,43.1,9.1,90.3,
112,1969-04-25,5.2,13.9,14.6,6.8,78.8,
112,1969-04-26,7.8,16.9,,3.4,61.5,
112,1969-04-27,8.8,15.4,,3,83,
112,1969-04-28,6.3,17.8,,2.5,83.8,
112,1969-04-29,5.8,13.8,0,2.1,89.3,
112,1969-04-30,6.1,12.1,0,3,91,
112,1969-05-01,7.2,14.8,,2.6,87.3,
112,1969-05-02,5.9,21.5,,2.1,59.8,
112,1969-05-03,11.8,24.1,15.2,5.4,63.5,
112,1969-05-04,12.6,19.2,105.9,5.4,92,
112,1969-05-05,10,16.4,24.2,6.3,82.3,
112,1969-05-06,7.5,16.2,,5.4,38,
112,1969-05-07,6.9,16.7,,4,46,
112,1969-05-08,11.4,18.3,,5.2,67.5,
112,1969-05-09,12.3,23.4,,3.4,78,
112,1969-05-10,14.4,22.7,4,3.9,84.3,
112,1969-05-11,11.9,19.1,,2.5,87.5,
112,1969-05-12,13.5,21.2,0,2.7,60.8,
112,1969-05-13,13.8,23.9,,3.4,55.3,
112,1969-05-14,14.8,23.8,,2.3,61.3,
112,1969-05-15,13.4,17.7,,2.9,74.5,
112,1969-05-16,11.6,16.4,3.6,3,66.3,
112,1969-05-17,10.9,16.4,.2,3.6,78.8,
112,1969-05-18,10,19.2,12.5,7.3,75,
112,1969-05-19,10.3,16.8,,8.2,64.5,
112,1969-05-20,10.3,19.6,,3.5,67.5,
112,1969-05-21,11.3,19.2,,4.8,63,
112,1969-05-22,12.2,17.8,,4.8,60.8,
112,1969-05-23,12.8,21,,2.6,74,
112,1969-05-24,14.6,20.3,,2.2,78.3,
112,1969-05-25,13,19.9,,6.1,63.5,
112,1969-05-26,11.4,16.8,1.9,4.8,77.3,
112,1969-05-27,11,18.2,3,4.4,76,
112,1969-05-28,9.3,17.3,0,4.6,71.8,
112,1969-05-29,12.4,16.2,48.5,4.2,87.5,
112,1969-05-30,12.3,18.7,0,4.6,85,
112,1969-05-31,12.3,20.4,0,3.3,68,
112,1969-06-01,15.5,24.9,0,5.4,64.8,
112,1969-06-02,12.9,19.4,7.7,5.1,92.3,
112,1969-06-03,12.7,21.4,,5.4,70.5,
112,1969-06-04,13.2,20.1,,4.4,71,
112,1969-06-05,14,17.3,1.2,3.9,76.8,
112,1969-06-06,13.6,20.4,,3.2,70.5,
112,1969-06-07,12.7,19.5,,2.8,73,
112,1969-06-08,12.7,22.9,,2.7,66.3,
112,1969-06-09,14,21.3,,3.2,86.3,
112,1969-06-10,14.7,22.3,,2.1,71.8,
112,1969-06-11,14.9,18.1,6.3,5.2,89.5,
112,1969-06-12,14.5,19.8,1.3,3.3,87.8,
112,1969-06-13,14.3,21.4,,2.4,81.5,
112,1969-06-14,15.2,23.1,,3,72.8,
112,1969-06-15,15.9,23.2,,2.1,67,
112,1969-06-16,15.7,20.6,,2.2,71.5,
112,1969-06-17,15.9,22.5,0,2.6,79.8,
112,1969-06-18,15.9,22.8,2.8,1.9,75.3,
112,1969-06-19,14.3,22.4,,2.2,82.8,
112,1969-06-20,15.4,23.6,,2.9,79.5,
112,1969-06-21,16.3,23.7,.4,2.4,81,
112,1969-06-22,16.5,22.7,,3.6,75.5,
112,1969-06-23,16.4,24.6,,2.6,72.8,
112,1969-06-24,18.6,24.3,,2.8,79.5,
112,1969-06-25,18.6,29.9,,3.2,75.5,
112,1969-06-26,19.2,24.8,,3.4,64,
112,1969-06-27,16.5,23.2,,4.5,60.3,
112,1969-06-28,16.9,25.2,,3.4,50.5,
112,1969-06-29,18.7,27.8,,2.6,69.8,
112,1969-06-30,18.7,29,,2.6,75.3,
112,1969-07-01,20.7,27.7,,3.1,67.3,
112,1969-07-02,17.8,25.4,,3.5,78,
112,1969-07-03,17.8,29,,1.9,64,
112,1969-07-04,21.5,31.3,,4.2,51.3,
112,1969-07-05,20.6,24.8,0,4.3,63.8,
112,1969-07-06,18.4,30.6,,3.5,48.3,
112,1969-07-07,19.2,25.8,0,4.5,50.8,
112,1969-07-08,15.7,19.2,10.2,4.4,84.8,
112,1969-07-09,16.5,26.7,,2.7,56.3,
112,1969-07-10,18.1,25.4,0,2.3,61,
112,1969-07-11,18.3,22.4,,2.8,82.8,
112,1969-07-12,17.5,25.3,48.3,2.4,82.3,
112,1969-07-13,18.5,25.6,20.1,5.6,81.3,
112,1969-07-14,19.9,28.1,.8,3.7,77.3,
112,1969-07-15,21.3,23.7,60.2,9.5,86.5,
112,1969-07-16,21,22.5,9.6,4.6,90.5,
112,1969-07-17,20.6,27.6,36.3,8.1,81.8,
112,1969-07-18,21,23.7,27.4,3.5,91.5,
112,1969-07-19,21.1,24.1,103.5,3,90.5,
112,1969-07-20,21.7,23.6,3.8,2.5,91,
112,1969-07-21,22,26.8,.6,3.1,85.8,
112,1969-07-22,21.5,26.5,14.4,3.3,87.3,
112,1969-07-23,22.6,27.5,,3.7,83.3,
112,1969-07-24,23.8,26.8,2,5.1,88,
112,1969-07-25,22.7,25,.2,3.9,92.3,
112,1969-07-26,22.8,24.7,8.2,2.6,93.3,
112,1969-07-27,23.2,27.6,,3.4,86.5,
112,1969-07-28,24,27.6,,4.5,86.8,
112,1969-07-29,23.1,26.6,1.2,5.3,88.8,
112,1969-07-30,21.4,25.8,32,5.4,89.3,
112,1969-07-31,21.2,29,,2,84,
112,1969-08-01,20.1,23.9,17.2,1.9,88.8,
112,1969-08-02,18.9,25.4,88.4,4,88.5,
112,1969-08-03,21.4,24.3,66.6,3.4,86.5,
112,1969-08-04,20.7,28.5,0,3.9,75.8,
112,1969-08-05,21.8,29.4,,2.8,77.3,
112,1969-08-06,23.3,25.9,153.2,3.4,90.3,
112,1969-08-07,23.9,26.7,15.1,2.6,90.8,
112,1969-08-08,24.1,27.4,.3,4.7,89.8,
112,1969-08-09,24.4,29.6,,3.2,84.5,
112,1969-08-10,23.8,29.4,4.9,2.5,84.3,
112,1969-08-11,25.4,29.7,1.2,6.9,78.5,
112,1969-08-12,25.4,28.6,0,8.9,81,
112,1969-08-13,23.2,26.5,1,7,84.8,
112,1969-08-14,23,28,,3.3,85.8,
112,1969-08-15,21.6,29.1,,1.9,76.3,
112,1969-08-16,21.8,30.2,,1.6,70,
112,1969-08-17,23.4,30.3,,2.9,69,
112,1969-08-18,23.7,30,,4,74.3,
112,1969-08-19,19.9,27.6,43.1,4,82,
112,1969-08-20,20.7,29.2,,1.6,77,
112,1969-08-21,21.4,31.5,,2.1,68.8,
112,1969-08-22,23.3,27.9,3.8,3.9,83.5,
112,1969-08-23,23,27.1,,5.5,79,
112,1969-08-24,22.1,26.8,,4.4,70.3,
112,1969-08-25,19.1,25.2,13.1,5.4,77.5,
112,1969-08-26,19.9,26.8,,4.2,76.8,
112,1969-08-27,20.1,25.9,,3.2,73,
112,1969-08-28,19.6,27.5,,1.8,74.3,
112,1969-08-29,20.1,30.1,2.4,2.2,69.8,
112,1969-08-30,20.2,27.7,8.7,4.2,75,
112,1969-08-31,20.8,25.3,5.8,3.3,79.5,
112,1969-09-01,21.2,27.2,,2.2,82.5,
112,1969-09-02,21.2,29.1,,2.6,79.5,
112,1969-09-03,21.4,26,47.4,5.8,79.8,
112,1969-09-04,19.2,25.4,,2.2,75.8,
112,1969-09-05,17.5,20,16.5,2.6,90,
112,1969-09-06,19.1,23.5,0,1,83.5,
112,1969-09-07,17.8,27.7,,3,69.3,
112,1969-09-08,14.3,25.1,,3.1,52.3,
112,1969-09-09,16.3,24.9,,1.6,62.5,
112,1969-09-10,16.3,26.6,,2.1,70.5,
112,1969-09-11,17.6,27.6,,2.1,76.5,
112,1969-09-12,18.3,26.9,,2.3,70,
112,1969-09-13,19,27.1,,1.6,76,
112,1969-09-14,18.2,25.9,2.5,2.9,74.3,
112,1969-09-15,18.1,21.5,9.8,3.2,90.3,
112,1969-09-16,18.5,24.8,.8,2.6,85.3,
112,1969-09-17,15.8,26.5,,2.6,74,
112,1969-09-18,21.3,26.3,,3.6,82,
112,1969-09-19,18.8,25.8,0,4.4,77.8,
112,1969-09-20,16.1,26.9,,2.3,66.8,
112,1969-09-21,17.6,21.4,0,1.1,74.5,
112,1969-09-22,15.8,25.2,,3.7,75,
112,1969-09-23,17.7,21.9,6,3.6,82,
112,1969-09-24,17.5,23.9,.2,3.8,74,
112,1969-09-25,17.6,26.4,,2.6,72,
112,1969-09-26,16.8,26.1,,4.6,69.8,
112,1969-09-27,13.3,22.4,,3.9,57,
112,1969-09-28,14.2,22.9,,3.1,68.5,
112,1969-09-29,14,20.3,2.5,5.1,69,
112,1969-09-30,13,15.4,10.1,4.5,88.8,
112,1969-10-01,10.7,20,,5.9,59.5,
112,1969-10-02,8.2,17.4,,3.2,49,
112,1969-10-03,6.2,18.4,,2.8,51.8,
112,1969-10-04,8.7,18.3,,2.9,60.5,
112,1969-10-05,7,19.3,,2.4,66.8,
112,1969-10-06,8.4,19.4,,2.7,67.5,
112,1969-10-07,11.4,20.7,,3.2,67.8,
112,1969-10-08,9.7,18.3,5.5,5.6,70,
112,1969-10-09,6.1,11.3,,5.9,62.3,
112,1969-10-10,4.5,13.7,,3.9,51.8,
112,1969-10-11,5.4,17.5,,2.4,64,
112,1969-10-12,7.2,18.6,,2.5,60.5,
112,1969-10-13,8.2,18.6,,1.9,67.5,
112,1969-10-14,10.3,19,,2,70,
112,1969-10-15,13,22,4,4.3,70.5,
112,1969-10-16,11.4,20.8,.3,5.6,62,
112,1969-10-17,8.6,17.4,,2.6,56,
112,1969-10-18,7.8,19.5,,2.1,66.8,
112,1969-10-19,9.2,21.5,,2,70,
112,1969-10-20,11.6,22.4,,4,61.3,
112,1969-10-21,11.8,23.7,,3.1,69.3,
112,1969-10-22,12.1,23.2,,3.1,63.5,
112,1969-10-23,12.8,20.2,,4.3,65.5,
112,1969-10-24,12.3,18.8,.3,3,74.3,
112,1969-10-25,11.2,19.6,,2.7,80.8,
112,1969-10-26,9.8,16.4,,5.7,55,
112,1969-10-27,6.1,16.4,,3.3,55.8,
112,1969-10-28,7.2,17.5,,3.4,65.3,
112,1969-10-29,10.9,19.5,,2.2,80.3,
112,1969-10-30,10.7,19,,2.4,76.3,
112,1969-10-31,8.8,16,.8,5.4,77,
112,1969-11-01,4.5,13.6,,5,42.3,
112,1969-11-02,3.9,12.1,,4.1,43,
112,1969-11-03,.9,8.2,,4.9,45.8,
112,1969-11-04,-.9,8.7,,6.7,43.5,
112,1969-11-05,-1.4,8.3,,3.5,47.8,
112,1969-11-06,2.3,13.1,,3,62,
112,1969-11-07,8.4,15.2,,3.2,70.5,
112,1969-11-08,7.5,15.6,.7,6.3,75.8,
112,1969-11-09,5.4,15.8,3.5,9.2,71.8,
112,1969-11-10,1.3,7,.8,9.2,63,
112,1969-11-11,.3,13,,5.7,59.5,
112,1969-11-12,9.2,15.8,1,4.5,82.5,
112,1969-11-13,8.8,17.2,,3.1,81.8,
112,1969-11-14,10.2,13,11.7,4.6,82,
112,1969-11-15,4.6,13.8,7.1,5.9,87.3,
112,1969-11-16,-.2,6.8,,7.5,54,
112,1969-11-17,-2.5,3.2,,8,52,
112,1969-11-18,-3.3,3.9,0,3.7,67.3,
112,1969-11-19,2.6,9.4,3.6,7.7,78.3,
112,1969-11-20,.1,10.1,.2,7.2,60.8,
112,1969-11-21,-1.2,6.2,,3.1,53,
112,1969-11-22,1,8.5,,4.5,53.3,
112,1969-11-23,.5,7.1,.9,3.6,49.3,
112,1969-11-24,-3.1,3.6,0,7.7,51.5,
112,1969-11-25,-4.5,4.4,.4,3.7,53,
112,1969-11-26,1.5,8.3,,5.8,75.3,
112,1969-11-27,2.8,11.6,5.7,5.6,80.8,
112,1969-11-28,1.5,7.5,,3,75.5,
112,1969-11-29,-.1,3.2,0,4.1,79.8,
112,1969-11-30,-.5,8,,2.8,70.5,
112,1969-12-01,.7,8.3,,4.2,73.8,
112,1969-12-02,-6.8,6.5,1.2,11.3,70.3,
112,1969-12-03,-8.9,-2.2,0,3.4,68.8,
112,1969-12-04,-3.4,3.5,,6,64.8,
112,1969-12-05,1.9,9.1,.1,7.6,64,
112,1969-12-06,6.9,13.2,,3.9,81.3,
112,1969-12-07,-2.6,7.4,,7.2,77.3,
112,1969-12-08,-7.5,-1.9,,8,54,
112,1969-12-09,-8.7,-.6,0,4.6,63.3,
112,1969-12-10,-2.6,4.1,2.8,6,74.8,
112,1969-12-11,1.2,9.2,2.5,5.4,77.3,
112,1969-12-12,-8.1,4.8,,9.5,57.8,
112,1969-12-13,-10.3,-4,,5.6,52.5,
112,1969-12-14,-8.8,-1,0,2.6,61.8,
112,1969-12-15,-6,-.8,,5.7,65.3,
112,1969-12-16,-7.4,0,0,3.3,59,
112,1969-12-17,-5,.5,1.4,2.6,85.3,
112,1969-12-18,-5.6,-.1,0,4.5,58.8,
112,1969-12-19,-7.5,1.6,,2.8,51,
112,1969-12-20,-3,2.4,2.3,3.9,69.3,
112,1969-12-21,1.2,7.1,.3,6.4,81.8,
112,1969-12-22,-4.8,6.9,,7.2,57,
112,1969-12-23,-6.5,.5,,3.4,45.5,
112,1969-12-24,-4,4.8,,4.2,60,
112,1969-12-25,.4,3.4,,4.1,71.5,
112,1969-12-26,-12.4,.4,,8.9,45.8,
112,1969-12-27,-13.9,-6.2,,4.5,54.3,
112,1969-12-28,-10.7,.4,.9,7.4,64.5,
112,1969-12-29,-5.1,1.9,,3.9,51.3,
112,1969-12-30,-5.8,-1.5,3,4,75.8,
112,1969-12-31,-8,1.2,,2.8,76.8,
115,1960-01-01,1.1,6.1,12.7,4.1,82,
115,1960-01-02,.9,4.1,4.2,3.6,68.7,
115,1960-01-03,2.9,9.8,,9.3,57.7,
115,1960-01-04,8.8,12.5,,16,55.7,
115,1960-01-05,-2.6,10.9,.5,5.7,54.3,
115,1960-01-06,-4.1,.3,4.6,2.4,61,
115,1960-01-07,-.1,5,0,1.2,61,
115,1960-01-08,1.4,3.7,4.4,2.9,80.3,
115,1960-01-09,3.3,9.5,,2.8,61.7,
115,1960-01-10,5.3,10.2,,1.5,64.3,
115,1960-01-11,-1.9,7,19,4.8,78.3,
115,1960-01-12,-1.5,2.7,5.1,2.8,62,
115,1960-01-13,-1.7,5.1,,2.5,58.3,
115,1960-01-14,.3,7.6,,7.1,57.7,
115,1960-01-15,-.2,6.8,5.6,1.5,72.3,
115,1960-01-16,-4.1,3.5,8.9,11.1,95.3,
115,1960-01-17,-4.5,-1.1,20.5,4.3,89,
115,1960-01-18,-2.5,2.8,4.1,2,76.7,
115,1960-01-19,-.5,3.3,14.4,5.3,87.7,
115,1960-01-20,-.4,5.5,4.2,4,82.3,
115,1960-01-21,-3.9,2.4,6,3.5,76,
115,1960-01-22,-4.3,-2.1,31.7,4.4,88,
115,1960-01-23,-8.5,-2.9,13,4.2,85,
115,1960-01-24,-9.1,-4.7,14.5,5.4,84.3,
115,1960-01-25,-6.1,.6,.7,2.1,62.7,
115,1960-01-26,-5.9,-.1,.2,6,60,
115,1960-01-27,-7.7,-1.8,9.5,3.6,88,
