지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
143,1920-12-06,1.5,8.8,7.7,1.4,90,
143,1920-12-07,1.9,7.2,8.4,5.8,67.3,
143,1920-12-08,-3.7,2,,6.2,41,
143,1920-12-09,-6.8,1.3,,3.2,59,
143,1920-12-10,-6.2,-.1,,1.5,71.7,
143,1920-12-11,-1.3,1.2,3.1,.6,86,
143,1920-12-12,0,8.5,.3,3.4,73.7,
143,1920-12-13,-1.2,5,,4.6,49.3,
143,1920-12-14,-6,3.4,,3.5,56.3,
143,1920-12-15,-5,7.9,,1.2,69.7,
143,1920-12-16,-2.8,9,,1.9,78,
143,1920-12-17,-3,7.1,1.7,1,85,
143,1920-12-18,3.2,11.6,5.6,2.4,85,
143,1920-12-19,-1.9,6.3,.1,6,69,
143,1920-12-20,-4.9,3.4,.2,1.8,81.7,
143,1920-12-21,-3.9,7.4,0,3.9,70.7,
143,1920-12-22,-4.6,3.4,,6.7,43,
143,1920-12-23,-7.3,.4,,4.2,58.3,
143,1920-12-24,-7.6,4.3,.8,1.7,75,
143,1920-12-25,-4.2,1.5,,5.3,55.7,
143,1920-12-26,-6.5,4.3,,1,76,
143,1920-12-27,-4.5,2.9,,6.8,42.7,
143,1920-12-28,-7.7,.4,,3.6,54,
143,1920-12-29,-7.1,6.4,,.5,68,
143,1920-12-30,-3.6,4.3,10.9,2.1,88,
143,1920-12-31,1.2,7.8,5.1,2.8,83.3,
143,1921-01-01,2.7,6.1,.7,2.1,87.7,
143,1921-01-02,.5,5.6,.4,4,58.3,
143,1921-01-03,-4.1,1.7,,5.2,49.3,
143,1921-01-04,-5.8,-.4,,4.1,53.7,
143,1921-01-05,-6.1,3.7,,2.9,58,
143,1921-01-06,-4.3,3.2,,2.5,69,
143,1921-01-07,-4.1,3.9,,2.9,64,
143,1921-01-08,-5,.4,,5.9,47.3,
143,1921-01-09,-9.5,2.4,,2.6,55.3,
143,1921-01-10,-9.7,1.6,,1.5,67.7,
143,1921-01-11,-5.4,2.4,0,5.2,50.3,
143,1921-01-12,-7.7,-.4,,4,41.3,
143,1921-01-13,-4.7,.5,,3.1,44,
143,1921-01-14,-6.2,1.1,,4.9,47.7,
143,1921-01-15,-8.8,2.7,,4.1,55.3,
143,1921-01-16,-5,4.9,,4.9,60.3,
143,1921-01-17,-3.3,7,,2.2,75.3,
143,1921-01-18,-3.8,9.8,.4,.8,75,
143,1921-01-19,-2.5,4.9,2.4,2.3,83.7,
143,1921-01-20,.3,6.8,,5.4,61,
143,1921-01-21,-3.9,6.5,,4.1,55.7,
143,1921-01-22,-7.8,3.7,,6,44.7,
143,1921-01-23,-2.5,6,,3.3,58.3,
143,1921-01-24,-4.7,9.9,,1.9,62.3,
143,1921-01-25,-3.4,10,,2.8,60,
143,1921-01-26,-2.6,9.4,,2.3,69.3,
143,1921-01-27,-1.4,9.4,,1.5,76,
143,1921-01-28,1.2,5,11.2,2.1,89.7,
143,1921-01-29,-.9,5.9,.4,4,69.7,
143,1921-01-30,-2.1,1.3,0,7.3,52.3,
143,1921-01-31,-4.8,11.1,,3.8,56.3,
143,1921-02-01,.1,7.9,,2.3,59.7,
143,1921-02-02,-1.8,3,,3.2,44,
143,1921-02-03,-4.8,-.1,9.3,2.1,85.7,
143,1921-02-04,-11.5,1.4,,2.9,70,
143,1921-02-05,-8,-.1,,3.7,55,
143,1921-02-06,-10.5,1.9,,1.4,62,
143,1921-02-07,-7.5,3.1,,2.5,62.7,
143,1921-02-08,-9.8,5.4,,2,62.7,
143,1921-02-09,-9.1,6.3,,.6,64.3,
143,1921-02-10,-3.5,7.1,0,.7,81,
143,1921-02-11,.5,9.2,3.9,1.4,85.3,
143,1921-02-12,2.1,9.4,1,3.2,76.3,
143,1921-02-13,-.5,9.3,,2.3,73.7,
143,1921-02-14,1.1,8.1,,5.8,54,
143,1921-02-15,-3.3,9.2,,1.9,67.3,
143,1921-02-16,-1.2,9.6,,2.4,60.7,
143,1921-02-17,-5.2,.9,,9.7,48.3,
143,1921-02-18,-6.7,1.6,,5.6,40,
143,1921-02-19,-7,6.6,0,4.3,60,
143,1921-02-20,-4.7,2.9,0,4.4,45,
143,1921-02-21,-5.4,.2,0,4.9,57.7,
143,1921-02-22,-6.8,3,,4.3,50,
143,1921-02-23,-6.3,8.2,,2.1,59.3,
143,1921-02-24,-.4,6.9,2.7,5.8,66.7,
143,1921-02-25,-4.9,10.2,,2.4,59.3,
143,1921-02-26,-3.6,17.9,,4.7,60.3,
143,1921-02-27,4.1,12.2,0,4.4,51.7,
143,1921-02-28,-2.4,13.3,,2.7,58.7,
143,1921-03-01,6.5,8.9,2.8,3.1,93.7,
143,1921-03-02,3.3,7,13.6,2.8,88.7,
143,1921-03-03,.1,6.2,.2,5.6,54.3,
143,1921-03-04,-4.5,3.4,,6,39.3,
143,1921-03-05,-5.7,8.3,0,3.3,62.7,
143,1921-03-06,-3.9,12.5,,4.6,51,
143,1921-03-07,-3.1,9.1,,4,43,
143,1921-03-08,-4.5,12.3,,2,52.7,
143,1921-03-09,.1,13.9,,1.5,53.7,
143,1921-03-10,-1.5,14.9,,1.8,59.7,
143,1921-03-11,3.8,9.4,.4,1.3,73,
143,1921-03-12,2.6,13.5,,4.4,56.7,
143,1921-03-13,-1.6,4.4,0,9.8,37,
143,1921-03-14,-4.7,.4,.3,8.4,48.7,
143,1921-03-15,-5.6,4.7,0,6.1,43.3,
143,1921-03-16,-4.1,7.6,,2.4,48.7,
143,1921-03-17,-1.7,12.2,,2.9,55.7,
143,1921-03-18,-1,14,,2.6,69,
143,1921-03-19,5.6,13.2,0,3.7,80.3,
143,1921-03-20,6.1,18.4,8.1,6,59.3,
143,1921-03-21,1.2,9,,5.5,38,
143,1921-03-22,-1.5,8.4,,5.6,39,
143,1921-03-23,-2,9.5,,3.8,43.7,
143,1921-03-24,-2.3,8.4,1.6,4.3,72.3,
143,1921-03-25,2,7.1,7.5,2.6,82.3,
143,1921-03-26,1.2,9.4,,2.4,68,
143,1921-03-27,2.8,11.8,.8,3.1,69.7,
143,1921-03-28,1.2,7,1.7,3.6,77.7,
143,1921-03-29,-2.5,12.3,,1.5,67.7,
143,1921-03-30,-2.4,15.4,,1.6,61.7,
143,1921-03-31,-1.7,18.9,,1.5,60.3,
143,1921-04-01,1.7,21.4,,3.6,55,
143,1921-04-02,10.5,18.6,5.8,2.2,75.3,
143,1921-04-03,5.9,12.4,32.8,4.3,82,
143,1921-04-04,1.4,16.4,,3.7,53.7,
143,1921-04-05,3.9,12.8,,6.8,47.3,
143,1921-04-06,.5,12.9,.3,1.8,75.3,
143,1921-04-07,4.2,8.5,13.9,3.8,76,
143,1921-04-08,.2,10.2,,4.9,58.3,
143,1921-04-09,-.5,15.4,,2.4,60.7,
143,1921-04-10,.5,13.8,1.2,2.2,68.7,
143,1921-04-11,7.7,16.3,3.8,2,89,
143,1921-04-12,9.4,18.4,,3.4,68,
143,1921-04-13,4.4,20.5,,2.4,73.3,
143,1921-04-14,7.1,20.9,,4.4,64,
143,1921-04-15,8.1,19.5,,4.7,46.3,
143,1921-04-16,7.3,17.9,,2.7,61.3,
143,1921-04-17,9.6,18.3,,2.2,61.7,
143,1921-04-18,4.4,17.4,,4.6,58.7,
143,1921-04-19,4.3,18.8,,4,65.7,
143,1921-04-20,3.5,22.6,,2,58.7,
143,1921-04-21,7.1,24.8,,1.8,60,
143,1921-04-22,9.1,23.2,,1.9,59.3,
143,1921-04-23,6.5,25.4,,1.8,58,
143,1921-04-24,12.4,16.9,1.6,5.3,79,
143,1921-04-25,9.3,22.3,,4.4,70,
143,1921-04-26,10.3,22.8,,4.8,76.7,
143,1921-04-27,10.6,14,11.7,5.7,91.3,
143,1921-04-28,11.9,18.4,,4.7,64,
143,1921-04-29,7.4,19.1,,2.8,68.7,
143,1921-04-30,7.3,24.9,,1.9,64.3,
143,1921-05-01,12.4,20.9,,5.7,75.7,
143,1921-05-02,13.3,25.4,,3.7,73.3,
143,1921-05-03,12.7,23,.3,5.1,66.7,
143,1921-05-04,9.6,26.9,,2.7,64.3,
143,1921-05-05,13.1,21.6,29,6.8,86,
143,1921-05-06,10.7,15.6,,7,68.7,
143,1921-05-07,9.2,22.9,,1.8,72.7,
143,1921-05-08,10.4,22.7,,3.1,65.3,
143,1921-05-09,12.2,21.7,,5.4,64.7,
143,1921-05-10,11.6,24.7,,3,71,
143,1921-05-11,13.1,19.9,2.4,2.5,79,
143,1921-05-12,11.2,19.1,.2,5.2,68.7,
143,1921-05-13,8.6,23.5,,3.7,52.7,
143,1921-05-14,10,23.4,,5.9,37.3,
143,1921-05-15,7.6,24,,2.9,61.7,
143,1921-05-16,9.8,21.9,,4.2,63,
143,1921-05-17,12.7,21.2,4.3,4.9,90.3,
143,1921-05-18,14.4,21.1,8,3.8,71.7,
143,1921-05-19,12.6,20.5,,5.6,61,
143,1921-05-20,10.1,24.3,,3.6,64.3,
143,1921-05-21,13.1,21.6,1.2,2.4,84.3,
143,1921-05-22,11.6,20,1.6,2.2,83.7,
143,1921-05-23,10,20.5,3.6,3.3,73,
143,1921-05-24,8.2,24.6,,1.6,67.7,
143,1921-05-25,11.1,24.9,,1.3,73.7,
143,1921-05-26,15.4,23,.6,2,77,
143,1921-05-27,9.9,25.4,,4.1,55.3,
143,1921-05-28,11.2,28.9,,2.7,52,
143,1921-05-29,11.4,29.4,,2.6,50.3,
143,1921-05-30,15.2,22.5,,7.8,65,
143,1921-05-31,14,18.7,0,7.2,67,
143,1921-06-01,12.9,17.4,,4.9,68.7,
143,1921-06-02,8.7,21.4,,3.8,64,
143,1921-06-03,7.8,22.9,,4.2,64.7,
143,1921-06-04,11.4,22.4,,3.5,62.7,
143,1921-06-05,13.6,16.9,0,5.2,76.7,
143,1921-06-06,13.4,22.8,,6.3,64,
143,1921-06-07,10.9,24.8,,5.9,62,
143,1921-06-08,13.6,28.5,,5.4,48,
143,1921-06-09,16.8,20.9,15.9,3.3,88,
143,1921-06-10,17.5,23.8,32.6,2.5,82.3,
143,1921-06-11,15.8,21.4,10.6,2.9,89,
143,1921-06-12,16.3,27.4,,2.6,72.3,
143,1921-06-13,15.8,31,,2,66,
143,1921-06-14,19.3,28.6,,3.4,60.3,
143,1921-06-15,17.5,31.5,,2.7,56.3,
143,1921-06-16,18,31.9,,2.9,53,
143,1921-06-17,15.8,24.5,51.5,3.9,85.7,
143,1921-06-18,15.7,20.6,16.5,9.5,72.3,
143,1921-06-19,15.6,20.1,,8.3,66.3,
143,1921-06-20,14.8,17.4,.4,7.9,74.7,
143,1921-06-21,14.4,23.7,.7,4.2,72,
143,1921-06-22,15.3,28,,2.7,64.3,
143,1921-06-23,17.6,28.2,0,2.1,67.7,
143,1921-06-24,19.1,23,47.1,2.1,93,
143,1921-06-25,19.1,24.4,0,4,80,
143,1921-06-26,17.5,24.4,6.4,2.3,83.3,
143,1921-06-27,19.6,26.1,,2.7,77,
143,1921-06-28,17.7,22.1,3.6,5.4,75,
143,1921-06-29,16.1,19.4,0,4.7,80.7,
143,1921-06-30,16.6,22.2,,4,76.7,
143,1921-07-01,17.3,28.2,0,2,72,
143,1921-07-02,18,29.1,,2.3,70,
143,1921-07-03,20.1,30.1,,2.9,64,
143,1921-07-04,20.4,32.4,,2.8,66,
143,1921-07-05,21.6,31.9,,3.2,69,
143,1921-07-06,22.7,26.7,17.4,2.8,81.3,
143,1921-07-07,19.5,26.8,5.6,5.5,80.3,
143,1921-07-08,19,23.4,8.5,3.6,90.3,
143,1921-07-09,20,27.4,15.5,3.2,87.3,
143,1921-07-10,21.6,27.1,18.5,1.5,94,
143,1921-07-11,19.8,23.5,56.8,2.2,92,
143,1921-07-12,20,27.4,4,2.6,85.7,
143,1921-07-13,19.8,30,,3.2,73.7,
143,1921-07-14,21.9,32.9,,1.9,74.7,
143,1921-07-15,22.3,29.2,0,1.1,81.7,
143,1921-07-16,24,30,3.3,2.2,72.3,
143,1921-07-17,24,28.4,1.5,1.8,81,
143,1921-07-18,22.7,31.2,,2,77.7,
143,1921-07-19,24,29.2,0,2.9,71.3,
143,1921-07-20,24.4,30.5,0,3.1,71.7,
143,1921-07-21,22.8,29.1,,2.4,70.7,
143,1921-07-22,22.9,30.1,.9,2.3,70.3,
143,1921-07-23,20.7,29.6,,4.9,60.3,
143,1921-07-24,18.6,29.4,,4.3,70.3,
143,1921-07-25,20.2,31.1,,3.8,67,
143,1921-07-26,21.1,31.9,.5,2.2,72.7,
143,1921-07-27,22,31.9,26.7,2.1,83.3,
143,1921-07-28,22.3,28,6.1,2.3,88.3,
143,1921-07-29,21.3,25.9,42.1,5.6,84,
143,1921-07-30,21.8,27.9,,4.3,77.3,
143,1921-07-31,22.2,24.5,0,3.4,79,
143,1921-08-01,20.4,24.4,49.4,3.2,90.7,
143,1921-08-02,19.6,26.9,.8,.9,81.7,
143,1921-08-03,20.7,28.9,0,2.9,76,
143,1921-08-04,21.8,31.3,0,4.6,70,
143,1921-08-05,23.4,31.9,2,4.9,77.7,
143,1921-08-06,21.9,32.6,14.1,2.6,76,
143,1921-08-07,24,33.9,,2.1,76.7,
143,1921-08-08,23.5,33.9,,1.7,73.7,
143,1921-08-09,22.4,33.5,,1.6,71,
143,1921-08-10,21.5,34.8,,1.3,75.3,
143,1921-08-11,23.2,34.5,,1.2,74.7,
143,1921-08-12,24.2,33.9,.2,2.3,71,
143,1921-08-13,23.7,33.4,6.9,1.5,75.3,
143,1921-08-14,23.5,33.4,,2.4,68.3,
143,1921-08-15,21.2,31.8,,5,72.3,
143,1921-08-16,22,33.1,,3.2,66.7,
143,1921-08-17,21,31.4,,4.9,63,
143,1921-08-18,24,28.1,,4.5,74.7,
143,1921-08-19,23.9,30,0,6.7,74,
143,1921-08-20,24.4,31.9,,6.1,75.3,
143,1921-08-21,24.8,35.5,,2.5,70.7,
143,1921-08-22,21.5,34.2,33.3,1.5,79.7,
143,1921-08-23,22,33.1,,1.8,76.7,
143,1921-08-24,23,29.6,,4.5,78.3,
143,1921-08-25,21.2,32.5,8.1,2.4,81,
143,1921-08-26,22.3,32.6,,2.7,73,
143,1921-08-27,19.6,24.4,2.1,3.2,84,
143,1921-08-28,19.9,24.1,5.7,2.5,83.3,
143,1921-08-29,20.3,22.3,22.4,3.7,90,
143,1921-08-30,19.6,25.2,35,2,89.7,
143,1921-08-31,22.1,25.4,12.3,.9,96.3,
143,1921-09-01,21.1,28.6,,1.7,77.3,
143,1921-09-02,17.8,28.4,,.8,79.3,
143,1921-09-03,19.3,28.4,,.8,80,
143,1921-09-04,18.5,28,,4,74,
143,1921-09-05,17.8,27.7,.2,1.9,77,
143,1921-09-06,18,29.7,,1.3,75.3,
143,1921-09-07,19.5,27.4,,2.3,79,
143,1921-09-08,17.4,28.1,,1.7,70.3,
143,1921-09-09,17.3,27.9,,3.5,69.7,
143,1921-09-10,16.1,27.1,,2.9,70.3,
143,1921-09-11,14.4,25.3,,2.1,75,
143,1921-09-12,18.2,24.2,1.6,2.1,83,
143,1921-09-13,19,22.9,4.1,2.7,88.3,
143,1921-09-14,20,24.2,3.9,1.6,87.7,
143,1921-09-15,19,24.7,,2.5,74.7,
143,1921-09-16,15.7,27.2,,4.3,77.7,
143,1921-09-17,16.3,27.4,,3.4,75,
143,1921-09-18,15.6,28.9,,3.5,74.3,
143,1921-09-19,19.2,22.5,6.2,2.3,92,
143,1921-09-20,19,27.1,1.6,3.2,68.3,
143,1921-09-21,13.6,23.2,,3.6,57.7,
143,1921-09-22,11.6,20.4,,1.7,71.7,
143,1921-09-23,15.1,25.3,0,2.3,70,
143,1921-09-24,14,26.5,,2.7,69.3,
143,1921-09-25,12.3,22.9,,4.3,64.3,
143,1921-09-26,11.1,21,0,4.6,63.3,
143,1921-09-27,11,20.4,,3.6,68,
143,1921-09-28,8.1,22.5,,.8,73.7,
143,1921-09-29,12.1,20.7,,1.7,78,
143,1921-09-30,12,22,,1.4,76,
143,1921-10-01,13.4,23.2,0,2.9,71.7,
143,1921-10-02,10.8,23.9,,1.5,73.7,
143,1921-10-03,7.5,24.8,,1.6,65.3,
143,1921-10-04,7.1,24.9,,1.9,64,
143,1921-10-05,9.3,24.1,,4,64.3,
143,1921-10-06,11.7,21.4,,3.7,63.3,
143,1921-10-07,9.9,21.9,,3.9,64.7,
143,1921-10-08,8.1,21.4,,3.3,63.7,
143,1921-10-09,8.6,22.9,,3.1,63.3,
143,1921-10-10,7.6,22.6,,2.1,61.3,
143,1921-10-11,6.1,23.8,,3.5,57.3,
143,1921-10-12,6.1,17.9,,3.8,45,
143,1921-10-13,5.1,20.4,,2.9,50.7,
143,1921-10-14,5,21.4,,1.3,63.7,
143,1921-10-15,5.1,23.1,,1.2,64,
143,1921-10-16,6.8,22.4,,1.2,65.7,
143,1921-10-17,13.4,18.5,7.8,3,83,
143,1921-10-18,14.6,17.4,18.9,3.4,94,
143,1921-10-19,14,19.3,9.5,3.7,78,
143,1921-10-20,11.9,15.4,.8,4.2,77.7,
143,1921-10-21,11.1,14.9,13.4,2.5,84.7,
143,1921-10-22,10.3,16.3,.1,1.4,83,
143,1921-10-23,8.1,18,,1,83,
143,1921-10-24,6.4,18,,2.1,73.7,
143,1921-10-25,7.5,19.2,,2.7,73.7,
143,1921-10-26,6.1,20.1,2.9,1.8,77.7,
143,1921-10-27,7.3,16.6,.1,3.5,65.7,
143,1921-10-28,5,13.4,,4.8,56,
143,1921-10-29,4.4,12.9,.4,4.3,59.7,
143,1921-10-30,3.6,15.4,,3.2,66,
143,1921-10-31,1.6,14.9,0,1.2,75.7,
143,1921-11-01,3.5,17.1,,2.6,71,
143,1921-11-02,4.2,15.9,,2.2,65.3,
143,1921-11-03,4.1,11.4,.7,7.4,58.3,
143,1921-11-04,1.4,11.9,,6.6,49,
143,1921-11-05,3.5,15.1,,2,68.3,
143,1921-11-06,1.2,16.5,0,2.7,66.3,
143,1921-11-07,3.1,13,2.6,5.2,65.7,
143,1921-11-08,.5,6.9,.1,6.4,63.7,
143,1921-11-09,1.6,9.6,,5.3,50.3,
143,1921-11-10,-1.2,12.1,,3.8,63,
143,1921-11-11,.5,15.5,,4.9,51.3,
143,1921-11-12,-.1,12.8,,3,59.3,
143,1921-11-13,-2,17.1,,1.1,68.7,
143,1921-11-14,-1,17.4,,1.6,74.3,
143,1921-11-15,-.1,18.2,,1.2,71.3,
143,1921-11-16,-.4,19.6,,1,74.3,
143,1921-11-17,3.6,13.5,1.4,.5,85.7,
143,1921-11-18,2.9,11.6,,4.8,51,
143,1921-11-19,1.5,12.2,,2.4,51.7,
143,1921-11-20,3.1,6.3,0,1.8,58.3,
143,1921-11-21,.7,9,0,4.5,40.7,
143,1921-11-22,-3.6,3.3,,6.5,33.3,
143,1921-11-23,-3.3,5.2,,3.5,44.7,
143,1921-11-24,-5.5,8,.5,3.5,49.3,
143,1921-11-25,-4,3.9,,6.6,42,
143,1921-11-26,-8.6,7.1,,1.6,46,
143,1921-11-27,-6.8,10.7,,1.2,54.7,
143,1921-11-28,-.7,13.2,,1.6,62.3,
143,1921-11-29,2.6,11.2,,5.1,39.7,
143,1921-11-30,-2.8,10.5,,2.6,39.7,
143,1921-12-01,-3,4.4,,7.7,47,
143,1921-12-02,-6.8,.1,,5.1,33,
143,1921-12-03,-7.7,3.8,,4.8,54,
143,1921-12-04,-5.3,9.2,,4.1,59.7,
143,1921-12-05,-3.5,9.4,,2.7,55,
143,1921-12-06,-5.7,10.1,,1.2,69,
143,1921-12-07,-5.1,10.8,,.7,69,
143,1921-12-08,-.7,9.4,0,1.3,76,
143,1921-12-09,3.2,12.8,,1.5,72.3,
143,1921-12-10,-3.5,10.4,,2.3,66.3,
143,1921-12-11,-1.9,8,0,1.4,68,
143,1921-12-12,1,9.4,,1.4,65.7,
143,1921-12-13,.5,8,1.3,.7,79,
143,1921-12-14,2,11.8,1.9,2.9,76.3,
143,1921-12-15,0,14.5,,1.3,71,
143,1921-12-16,.3,14.6,1.4,1.4,83.3,
143,1921-12-17,1.5,16.1,4.1,7.3,61,
143,1921-12-18,-2,3.3,,5.2,48.3,
143,1921-12-19,-3.8,3,0,3.7,43,
143,1921-12-20,-6.5,6,,1.5,60.7,
143,1921-12-21,-4.7,3.4,,2.8,56,
143,1921-12-22,-6.5,-.6,,4.9,46,
143,1921-12-23,-8.5,-1,,5.9,55.7,
143,1921-12-24,-8.8,-.7,,4,46,
143,1921-12-25,-8.5,3,,4.1,53.3,
143,1921-12-26,-6,4.9,,3.7,56,
143,1921-12-27,-7,5.5,,2,76.7,
143,1921-12-28,-6,5.7,0,1,79.3,
143,1921-12-29,-3.7,4,0,7.3,44.7,
143,1921-12-30,-6.8,6.7,,2.7,60,
143,1921-12-31,-3.7,3.6,1.9,1.7,92.3,
143,1922-01-01,-4.5,3.9,,3.2,53.7,
143,1922-01-02,-4.7,1,,4.6,36,
143,1922-01-03,-6.3,.1,,5.1,47.7,
143,1922-01-04,-9.1,.2,,3.2,38,
143,1922-01-05,-11.5,3.1,,1.8,52,
143,1922-01-06,-5.8,1.5,0,4.4,40.3,
143,1922-01-07,-9.5,2,,3.2,50.3,
143,1922-01-08,-8.7,4.6,,2.2,59.3,
143,1922-01-09,-2.5,3.6,1.7,3.6,75.3,
143,1922-01-10,-7.1,-.1,,7.4,48.3,
143,1922-01-11,-9.7,6,,1.8,69.3,
143,1922-01-12,-4.5,.3,1,.6,90.3,
143,1922-01-13,-3.6,7.4,,1.5,72.3,
143,1922-01-14,-.4,8.4,7.7,1.7,93.7,
143,1922-01-15,1.4,4.6,3.5,1.7,92,
143,1922-01-16,-1.8,2.9,,4.4,62.3,
143,1922-01-17,-5.9,-.6,,3.8,51,
143,1922-01-18,-8.8,-2.6,,6.5,42.3,
143,1922-01-19,-11.8,-5.7,,6.3,33.7,
143,1922-01-20,-11.6,-5.1,,5.1,39.3,
143,1922-01-21,-12,-1.8,,4.3,46.7,
143,1922-01-22,-12.1,.9,,1.3,62.3,
143,1922-01-23,-4.5,.2,,2.2,35.3,
143,1922-01-24,-7,-1.4,,5.5,26.3,
143,1922-01-25,-10.1,-1.9,,3.8,30.3,
143,1922-01-26,-7.4,1.9,,3.8,36,
143,1922-01-27,-5.7,1.5,,4.2,27.7,
143,1922-01-28,-8.2,.6,,4.1,28.3,
143,1922-01-29,-9.3,-1.6,,5.7,28.7,
143,1922-01-30,-11.5,-1.6,,4,41,
143,1922-01-31,-10.7,3.1,,2.7,35.7,
143,1922-02-01,-13,1.9,,.7,52,
143,1922-02-02,-3.6,3.7,.3,1,74,
143,1922-02-03,-2.5,5.3,,5.5,47.3,
143,1922-02-04,-2.7,6,,5.2,41.3,
143,1922-02-05,-8.6,7.3,,2,53.7,
143,1922-02-06,-8,8.9,,.9,57.7,
143,1922-02-07,.2,2.4,16.4,1,92,
143,1922-02-08,1,12.4,1,3.1,61.3,
143,1922-02-09,-3.2,12.9,,1.1,74,
143,1922-02-10,-1.8,13.9,,1,72.7,
143,1922-02-11,-.2,13.6,10.2,5.8,62,
143,1922-02-12,-3.7,6.9,,2.5,56,
143,1922-02-13,-3,5.5,,1.7,61.3,
143,1922-02-14,-1.2,6.2,0,2.2,79.7,
143,1922-02-15,2.2,5.9,,5.1,72,
143,1922-02-16,.9,7.9,,3.3,64,
143,1922-02-17,-3.1,8.2,,1.5,70,
143,1922-02-18,-3.3,9.7,,1.4,62,
143,1922-02-19,-3,8.9,,1.2,65.7,
143,1922-02-20,-.4,12,,1.9,66,
143,1922-02-21,2.8,10.4,,6.4,66,
143,1922-02-22,5.1,8.1,14.7,3.5,90,
143,1922-02-23,4.5,13.6,,2.3,76.7,
143,1922-02-24,6.7,10.1,21.9,3.7,85.7,
143,1922-02-25,2,8.9,1.5,3.9,74.7,
143,1922-02-26,-5.3,4.2,5.3,5.7,49,
143,1922-02-27,-7.4,1.8,,4.8,53,
143,1922-02-28,-6.5,2.8,,3.1,55,
143,1922-03-01,-2.5,3.4,,5.4,36,
143,1922-03-02,-5.7,7.3,,1.6,53.3,
143,1922-03-03,-2.7,6.6,.5,1.6,70.7,
143,1922-03-04,2.3,11.9,0,2.6,74.3,
143,1922-03-05,-.7,11.9,,2.2,66,
143,1922-03-06,4.1,8.5,,5.4,67.3,
143,1922-03-07,2.6,5.9,0,3.6,78,
143,1922-03-08,-2.3,11.3,,2.8,58.7,
143,1922-03-09,-2.5,11.9,,2.2,55.3,
143,1922-03-10,3,13.6,,2,58.7,
143,1922-03-11,.4,14.8,,3.5,56,
143,1922-03-12,-.7,15.9,,1.5,59.7,
143,1922-03-13,6.4,13.3,3.2,1.2,86.7,
143,1922-03-14,3,17.9,0,2.9,62,
143,1922-03-15,5.8,15.1,.6,6.4,46,
143,1922-03-16,1.7,12.9,0,3,65.7,
143,1922-03-17,3.6,13.8,,6.9,37.3,
143,1922-03-18,2.7,16.1,,5.3,47,
143,1922-03-19,.7,15.7,,3.9,48.7,
143,1922-03-20,-3.7,12.4,.3,11.4,55.7,
143,1922-03-21,-4.9,4.2,,6.7,47,
143,1922-03-22,-3.7,7.9,,3.7,51.7,
143,1922-03-23,-1.8,12.1,11.7,10.4,61,
143,1922-03-24,-2.8,3.1,,7.8,46,
143,1922-03-25,-4.3,7.6,,3.7,53.7,
143,1922-03-26,-1.5,13.1,,3.2,43,
143,1922-03-27,2.8,13.9,,2.4,59.7,
143,1922-03-28,2,10,0,5.2,58.7,
143,1922-03-29,-2.7,13.1,,3,59.7,
143,1922-03-30,3.7,13.6,,1.7,64.3,
143,1922-03-31,5.4,18.9,,3.7,66,
143,1922-04-01,2.9,17.4,,3.5,51.3,
143,1922-04-02,3.6,18.8,,3.1,60.3,
143,1922-04-03,4.1,23.1,,2.9,65.7,
143,1922-04-04,10.2,21.4,0,4.3,57.3,
143,1922-04-05,5,17.1,,3.7,54.3,
143,1922-04-06,7.1,16.6,,5.1,60.7,
143,1922-04-07,4.4,17.7,,5.7,55.7,
143,1922-04-08,4.6,16.6,,4.4,48.3,
143,1922-04-09,2.7,15.2,,3.8,42.3,
143,1922-04-10,1.3,17.9,,2.5,41.7,
143,1922-04-11,5.6,19.3,,3.3,39,
143,1922-04-12,4.8,20.9,,1.7,43.7,
143,1922-04-13,9.5,21.6,,3,47.3,
143,1922-04-14,4,21.6,,2.4,58,
143,1922-04-15,3.6,22.8,,2.9,51,
143,1922-04-16,9.1,22.1,,4.1,50,
143,1922-04-17,8.7,18.5,,5.4,50,
143,1922-04-18,4.6,24,,3.7,61.7,
143,1922-04-19,10.5,26.9,,3.2,56.7,
143,1922-04-20,8.3,25.4,,3.3,51.7,
143,1922-04-21,11.8,19.7,,8.3,72.3,
143,1922-04-22,10.7,19.1,0,6.3,80,
143,1922-04-23,11.9,16.9,15.1,6.3,90.3,
143,1922-04-24,11.6,16,38,5.2,91.7,
143,1922-04-25,11.3,22.4,0,6.7,66,
143,1922-04-26,7,26.8,,3.1,64,
143,1922-04-27,11.6,28.9,,3.7,64.3,
143,1922-04-28,11.3,29,,2.3,53.7,
143,1922-04-29,12.7,25.3,,4.5,62.7,
143,1922-04-30,10.6,27.8,,3.9,60.7,
143,1922-05-01,12.1,19.3,,8.5,56.7,
143,1922-05-02,10.6,18.6,1.2,2.5,78.7,
143,1922-05-03,10.1,21.3,,5.4,55,
143,1922-05-04,8,18.2,,4.1,62.3,
143,1922-05-05,6.6,20.9,,6.1,68.7,
143,1922-05-06,10.3,19.1,1.7,4.1,77.3,
143,1922-05-07,14.5,23.9,16.6,3.4,59,
143,1922-05-08,9.3,25.4,,2.2,53,
143,1922-05-09,14,20.3,2.6,4.6,65.3,
143,1922-05-10,9.5,24.2,,3.2,48.3,
143,1922-05-11,10.7,22.7,,3,52.3,
