지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
112,1907-06-17,17.1,26.2,,,,
112,1907-06-18,16.5,24.4,,,,
112,1907-06-19,14,26,,,,
112,1907-06-20,14.9,24.9,,,,
112,1907-06-21,16.5,24.8,0,,,
112,1907-06-22,16,23,0,,,
112,1907-06-23,16.5,22.3,0,,,
112,1907-06-24,16.4,25.5,.2,,,
112,1907-06-25,14.5,25.2,0,,,
112,1907-06-26,17.6,26.1,,,,
112,1907-06-27,18,26.8,,,,
112,1907-06-28,17.5,26.1,0,,,
112,1907-06-29,17.5,24.6,.1,,,
112,1907-06-30,18,25.8,.1,,,
112,1907-07-01,17.5,21,39.9,,,
112,1907-07-02,18,24.8,6.1,,,
112,1907-07-03,16.4,24.1,,,,
112,1907-07-04,18.3,23.1,,,,
112,1907-07-05,17.8,30.5,0,,,
112,1907-07-06,21.9,30.9,,,,
112,1907-07-07,16.9,25.7,25.9,,,
112,1907-07-08,16.9,21.5,3.3,,,
112,1907-07-09,18.1,22.2,0,,,
112,1907-07-10,18,24.4,0,,,
112,1907-07-11,18.8,24.4,,,,
112,1907-07-12,19,25.2,0,,,
112,1907-07-13,20.6,27.5,,,,
112,1907-07-14,18.5,24.2,9.6,,,
112,1907-07-15,19.1,26.9,1.2,,,
112,1907-07-16,19.6,26.6,.2,,,
112,1907-07-17,22,31.9,0,,,
112,1907-07-18,23,33,,,,
112,1907-07-19,19.5,25.5,1.8,,,
112,1907-07-20,20.4,29.2,0,,,
112,1907-07-21,19.6,32.1,,,,
112,1907-07-22,21.8,30.1,0,,,
112,1907-07-23,21,29.7,,,,
112,1907-07-24,20.8,30.3,0,,,
112,1907-07-25,21.7,30.3,,,,
112,1907-07-26,21.4,28.6,,,,
112,1907-07-27,20.9,30.6,,,,
112,1907-07-28,21,28.3,,,,
112,1907-07-29,22.2,31.1,,,,
112,1907-07-30,22.8,32.1,.8,,,
112,1907-07-31,22.9,28.7,.5,,,
112,1907-08-01,21.4,26.5,2.9,,,
112,1907-08-02,21.3,32.6,2.7,,,
112,1907-08-03,23.2,31.3,0,,,
112,1907-08-04,24,32.2,0,,,
112,1907-08-05,22,34.6,.2,,,
112,1907-08-06,23.5,29.9,,,,
112,1907-08-07,22.2,29.4,16.6,,,
112,1907-08-08,22.2,27.1,1.5,,,
112,1907-08-09,22,26.5,17.2,,,
112,1907-08-10,22.5,29.4,.1,,,
112,1907-08-11,23.8,29.6,0,,,
112,1907-08-12,23.3,30.2,0,,,
112,1907-08-13,23,31.5,.1,,,
112,1907-08-14,23,30.4,.2,,,
112,1907-08-15,22.9,30.1,,,,
112,1907-08-16,22.5,29.4,0,,,
112,1907-08-17,23.4,28.1,.1,,,
112,1907-08-18,24.2,28.4,,,,
112,1907-08-19,24.8,27.8,0,,,
112,1907-08-20,21.3,25.6,38.4,,,
112,1907-08-21,21.7,27.3,0,,,
112,1907-08-22,22.5,26.5,1.5,,,
112,1907-08-23,22.2,30.1,,,,
112,1907-08-24,21.7,30.6,8.3,,,
112,1907-08-25,21.7,30.3,,,,
112,1907-08-26,22.3,28.9,0,,,
112,1907-08-27,20.6,31.3,.1,,,
112,1907-08-28,20.1,28.8,0,,,
112,1907-08-29,20.4,26.1,9.6,,,
112,1907-08-30,19.3,26.6,,,,
112,1907-08-31,19.2,26.3,,,,
112,1907-09-01,19.2,25.6,,,,
112,1907-09-02,19.3,24.7,,,,
112,1907-09-03,17.1,24.1,,,,
112,1907-09-04,17.8,22.1,0,,,
112,1907-09-05,17,23.3,,,,
112,1907-09-06,16.2,28.6,0,,,
112,1907-09-07,16.5,27,,,,
112,1907-09-08,18.1,28.5,,,,
112,1907-09-09,17.5,25.7,,,,
112,1907-09-10,18.5,27.3,0,,,
112,1907-09-11,18,29.4,,,,
112,1907-09-12,18.1,28.5,,,,
112,1907-09-13,19.3,28.4,0,,,
112,1907-09-14,17.4,29.2,,,,
112,1907-09-15,16.5,27.1,,,,
112,1907-09-16,18.5,26.8,,,,
112,1907-09-17,20.4,28.4,,,,
112,1907-09-18,20.2,25.8,,,,
112,1907-09-19,17.2,26.8,,,,
112,1907-09-20,15.2,21.6,,,,
112,1907-09-21,15.5,25.2,,,,
112,1907-09-22,13.7,24.8,,,,
112,1907-09-23,13.8,25.2,,,,
112,1907-09-24,15.7,19.8,18,,,
112,1907-09-25,15,23.2,11.2,,,
112,1907-09-26,17,24.5,0,,,
112,1907-09-27,15.3,25.5,0,,,
112,1907-09-28,15.4,26.4,.1,,,
112,1907-09-29,15,21.2,.3,,,
112,1907-09-30,10.8,22.6,,,,
112,1907-10-01,13.5,20,,,,
112,1907-10-02,12,20.1,0,,,
112,1907-10-03,12.9,21.3,22.3,,,
112,1907-10-04,12.1,21,.1,,,
112,1907-10-05,13.4,24.5,0,,,
112,1907-10-06,10.8,19.8,33.6,,,
112,1907-10-07,10.5,16.5,,,,
112,1907-10-08,7,14.3,,,,
112,1907-10-09,8.2,22,,,,
112,1907-10-10,10.7,21.6,,,,
112,1907-10-11,13.5,19.9,.1,,,
112,1907-10-12,13.5,17.6,.8,,,
112,1907-10-13,10.4,20.3,0,,,
112,1907-10-14,9.2,28.6,0,,,
112,1907-10-15,9.9,20.2,,,,
112,1907-10-16,11.5,19,0,,,
112,1907-10-17,11.3,22,0,,,
112,1907-10-18,10.6,21.1,,,,
112,1907-10-19,10.5,20.1,,,,
112,1907-10-20,12.7,23,0,,,
112,1907-10-21,13.6,20.1,2.5,,,
112,1907-10-22,11.5,18.5,14.8,,,
112,1907-10-23,10.2,15.6,7,,,
112,1907-10-24,7.9,16.6,,,,
112,1907-10-25,9.8,18.1,6.6,,,
112,1907-10-26,10,18.4,.1,,,
112,1907-10-27,10.4,19.1,,,,
112,1907-10-28,11.7,19.3,.3,,,
112,1907-10-29,12.6,19.4,.1,,,
112,1907-10-30,11.2,18.9,,,,
112,1907-10-31,10,19.5,0,,,
112,1907-11-01,12.5,14.4,0,,,
112,1907-11-02,9.2,18.3,5.1,,,
112,1907-11-03,5.1,11.1,,,,
112,1907-11-04,2.7,13.4,,,,
112,1907-11-05,5.5,15.3,.7,,,
112,1907-11-06,6,16.9,,,,
112,1907-11-07,.7,16.1,1.9,,,
112,1907-11-08,1,9.3,0,,,
112,1907-11-09,3.3,13,0,,,
112,1907-11-10,5,12.6,0,,,
112,1907-11-11,7.4,13.4,28.8,,,
112,1907-11-12,7,15.4,.1,,,
112,1907-11-13,5.7,16.1,,,,
112,1907-11-14,7.6,14.5,.5,,,
112,1907-11-15,8,16.6,.2,,,
112,1907-11-16,8.7,13.3,6.4,,,
112,1907-11-17,.7,10.1,,,,
112,1907-11-18,-2.8,5.1,,,,
112,1907-11-19,-2,4,,,,
112,1907-11-20,.7,7.2,,,,
112,1907-11-21,-1.3,5.6,,,,
112,1907-11-22,2.5,11.3,.1,,,
112,1907-11-23,4.5,8.3,10.3,,,
112,1907-11-24,-4.6,6.4,,,,
112,1907-11-25,-6.7,-.5,,,,
112,1907-11-26,-5.3,4.4,0,,,
112,1907-11-27,-4.4,4.6,.3,,,
112,1907-11-28,-6.9,3.2,,,,
112,1907-11-29,-4.6,4.7,3.1,,,
112,1907-11-30,-8.8,-2.3,,,,
112,1907-12-01,-8.2,1.3,,,,
112,1907-12-02,-5.4,2.4,,,,
112,1907-12-03,-.9,6.8,1,,,
112,1907-12-04,-3.4,2.1,0,,,
112,1907-12-05,-6.2,5.5,.2,,,
112,1907-12-06,-5.7,8.6,1.7,,,
112,1907-12-07,-7.8,2.6,,,,
112,1907-12-08,-5.4,5.5,,,,
112,1907-12-09,-1.8,10.3,3,,,
112,1907-12-10,-4.6,3.5,.1,,,
112,1907-12-11,-7.1,1,.1,,,
112,1907-12-12,-3.4,3.8,1.5,,,
112,1907-12-13,-1,10.1,0,,,
112,1907-12-14,-9.8,3.8,,,,
112,1907-12-15,-11.5,-5.3,,,,
112,1907-12-16,-9.3,-3,,,,
112,1907-12-17,-10.2,-3.4,,,,
112,1907-12-18,-8.5,-.5,,,,
112,1907-12-19,-8.3,.7,,,,
112,1907-12-20,-7.2,2.7,4.3,,,
112,1907-12-21,-13,-4.6,0,,,
112,1907-12-22,-14.4,-8.5,,,,
112,1907-12-23,-14.5,-5.5,,,,
112,1907-12-24,-9.4,4.3,,,,
112,1907-12-25,3.2,9.7,0,,,
112,1907-12-26,-1.9,6.5,.2,,,
112,1907-12-27,-6.6,.2,,,,
112,1907-12-28,-9.5,-.3,.9,,,
112,1907-12-29,-12.2,-.5,,,,
112,1907-12-30,-13.5,-7.2,,,,
112,1907-12-31,-8.3,-2.2,.2,,,
112,1908-01-01,-9.7,-2.8,0,,,
112,1908-01-02,-10.7,-2,0,,,
112,1908-01-03,-8.5,-3,,,,
112,1908-01-04,-9,-1.3,0,,,
112,1908-01-05,-6.9,-.4,0,,,
112,1908-01-06,-4.8,3.8,0,,,
112,1908-01-07,-5.5,-1.7,0,,,
112,1908-01-08,-8.8,-.7,0,,,
112,1908-01-09,-5.2,3.2,0,,,
112,1908-01-10,-2.9,4.3,0,,,
112,1908-01-11,.7,5.2,.9,,,
112,1908-01-12,-.2,6.5,.9,,,
112,1908-01-13,-3.4,3.8,.1,,,
112,1908-01-14,-6.9,-.4,,,,
112,1908-01-15,-5,.3,0,,,
112,1908-01-16,-11.3,-4.6,,,,
112,1908-01-17,-12,-3,.2,,,
112,1908-01-18,-3,3.6,.3,,,
112,1908-01-19,-.1,1.7,4.7,,,
112,1908-01-20,-7.9,1,3.2,,,
112,1908-01-21,-11.3,-5.7,,,,
112,1908-01-22,-13.2,-6.5,,,,
112,1908-01-23,-11.1,-.5,0,,,
112,1908-01-24,-4.4,.6,0,,,
112,1908-01-25,-3.1,1.4,1,,,
112,1908-01-26,-5.9,.7,,,,
112,1908-01-27,-7.4,-.1,0,,,
112,1908-01-28,-9.4,-2,,,,
112,1908-01-29,-10,-.5,0,,,
112,1908-01-30,-3.3,.4,.4,,,
112,1908-01-31,-2.9,4.2,3.3,,,
112,1908-02-01,-3.1,2.5,0,,,
112,1908-02-02,-7.9,.2,,,,
112,1908-02-03,-10.8,-3.5,,,,
112,1908-02-04,-10.1,-4,,,,
112,1908-02-05,-11.3,-5,0,,,
112,1908-02-06,-12.7,-7.1,,,,
112,1908-02-07,-11.9,-3.5,,,,
112,1908-02-08,-7.8,2.2,.2,,,
112,1908-02-09,-10.9,-3.5,,,,
112,1908-02-10,-10.1,-2.3,,,,
112,1908-02-11,-8.5,-3.7,,,,
112,1908-02-12,-9.5,-1.9,,,,
112,1908-02-13,-9.2,.1,0,,,
112,1908-02-14,-5.5,1.5,,,,
112,1908-02-15,-6.2,1.4,0,,,
112,1908-02-16,-8,-2,,,,
112,1908-02-17,-9.9,-1.9,,,,
112,1908-02-18,-9.4,-.5,,,,
112,1908-02-19,-6.5,4.2,0,,,
112,1908-02-20,-5,5.1,0,,,
112,1908-02-21,-3.3,4.5,,,,
112,1908-02-22,-2.7,4.6,.2,,,
112,1908-02-23,-5.8,2.2,,,,
112,1908-02-24,-7.4,1,,,,
112,1908-02-25,-8,.4,,,,
112,1908-02-26,-5.4,3.2,,,,
112,1908-02-27,-2.9,7.4,0,,,
112,1908-02-28,1.7,5.7,16.3,,,
112,1908-02-29,2,5.5,2.3,,,
112,1908-03-01,-4.7,4,,,,
112,1908-03-02,-8.4,-.7,,,,
112,1908-03-03,-4,4.9,0,,,
112,1908-03-04,-.2,3.3,2.1,,,
112,1908-03-05,-.7,7.4,.4,,,
112,1908-03-06,-.5,7.8,,,,
112,1908-03-07,-3,3.7,0,,,
112,1908-03-08,-5.4,2.7,,,,
112,1908-03-09,-4.6,1,,,,
112,1908-03-10,-2.6,1.2,.1,,,
112,1908-03-11,-4.4,1,,,,
112,1908-03-12,-4.4,2.3,,,,
112,1908-03-13,-4,3.7,,,,
112,1908-03-14,-3.1,4.8,,,,
112,1908-03-15,-.5,9.4,,,,
112,1908-03-16,1.5,13.2,,,,
112,1908-03-17,3.1,14.8,,,,
112,1908-03-18,.3,9.4,,,,
112,1908-03-19,-1.4,7.8,,,,
112,1908-03-20,-3.4,4,,,,
112,1908-03-21,-2.1,5.5,,,,
112,1908-03-22,-2.8,9.5,,,,
112,1908-03-23,3.8,12.3,0,,,
112,1908-03-24,1.5,12,0,,,
112,1908-03-25,2,9,,,,
112,1908-03-26,-2,5.3,,,,
112,1908-03-27,-4.1,4.7,,,,
112,1908-03-28,-2.2,13.1,0,,,
112,1908-03-29,5.8,14.2,1.5,,,
112,1908-03-30,5,10.1,.1,,,
112,1908-03-31,2.3,11.6,,,,
112,1908-04-01,4.1,13.9,,,,
112,1908-04-02,2.6,10.6,,,,
112,1908-04-03,3.6,10.3,.3,,,
112,1908-04-04,6,16.8,,,,
112,1908-04-05,5,10.1,0,,,
112,1908-04-06,3.3,8.8,0,,,
112,1908-04-07,1.4,11.8,,,,
112,1908-04-08,4.4,18,,,,
112,1908-04-09,3.1,16.5,,,,
112,1908-04-10,5.5,13.3,,,,
112,1908-04-11,6.5,13.4,.1,,,
112,1908-04-12,6,9.6,2.3,,,
112,1908-04-13,4.3,12.8,,,,
112,1908-04-14,3,11.8,,,,
112,1908-04-15,4,13.5,,,,
112,1908-04-16,5.6,12.3,,,,
112,1908-04-17,4.4,15.5,0,,,
112,1908-04-18,5.5,15.8,0,,,
112,1908-04-19,7.3,18.6,,,,
112,1908-04-20,8,20,,,,
112,1908-04-21,8.3,15.8,11.4,,,
112,1908-04-22,9,19.1,,,,
112,1908-04-23,7,16.9,,,,
112,1908-04-24,4.1,15.2,1,,,
112,1908-04-25,3.5,10.8,,,,
112,1908-04-26,6.2,13.5,,,,
112,1908-04-27,6.2,12.1,,,,
112,1908-04-28,5.5,14.8,,,,
112,1908-04-29,4.3,15.9,,,,
112,1908-04-30,7.6,19.1,,,,
112,1908-05-01,10.7,23,,,,
112,1908-05-02,8.3,15.7,13.4,,,
112,1908-05-03,8.5,17.8,,,,
112,1908-05-04,7.6,16.1,,,,
112,1908-05-05,9.4,16.1,,,,
112,1908-05-06,9.3,19,0,,,
112,1908-05-07,12.5,19.8,,,,
112,1908-05-08,11.4,18.4,,,,
112,1908-05-09,10.7,19.5,.2,,,
112,1908-05-10,11.7,20.6,1.4,,,
112,1908-05-11,9.6,16.2,0,,,
112,1908-05-12,8.5,13,,,,
112,1908-05-13,8.7,15.6,,,,
112,1908-05-14,9.4,17.7,,,,
112,1908-05-15,8.4,21,,,,
112,1908-05-16,10.3,18,5.6,,,
112,1908-05-17,9.9,16.1,5.4,,,
112,1908-05-18,9.8,16.9,,,,
112,1908-05-19,12.6,19.1,,,,
112,1908-05-20,10.5,16.4,.4,,,
112,1908-05-21,8,18.3,.2,,,
112,1908-05-22,10.9,16.5,11.1,,,
112,1908-05-23,9.9,17.5,0,,,
112,1908-05-24,10,18.1,1.7,,,
112,1908-05-25,11,21.6,,,,
112,1908-05-26,13,19.5,2.1,,,
112,1908-05-27,13.4,17.9,5.7,,,
112,1908-05-28,13.5,21.8,.2,,,
112,1908-05-29,10,21.6,13.1,,,
112,1908-05-30,10.8,22.2,,,,
112,1908-05-31,11.5,16.8,.1,,,
112,1908-06-01,12.4,20.1,0,,,
112,1908-06-02,13.3,20.6,.1,,,
112,1908-06-03,13.9,25.3,,,,
112,1908-06-04,13.9,23.7,,,,
112,1908-06-05,14.3,17.7,.5,,,
112,1908-06-06,13.7,18.1,.1,,,
112,1908-06-07,13.7,19.6,0,,,
112,1908-06-08,14.5,22.9,,,,
112,1908-06-09,14.4,23.8,,,,
112,1908-06-10,15.9,23.7,,,,
112,1908-06-11,15.2,25.1,,,,
112,1908-06-12,16,23.1,5.6,,,
112,1908-06-13,14.5,22.9,,,,
112,1908-06-14,16.7,25.8,1.7,,,
112,1908-06-15,16.5,25.7,0,,,
112,1908-06-16,15.5,23.6,1.4,,,
112,1908-06-17,16,26.8,.5,,,
112,1908-06-18,16,22.8,25.5,,,
112,1908-06-19,14.5,19.3,6.3,,,
112,1908-06-20,14.4,23.5,1.9,,,
112,1908-06-21,16.3,25,0,,,
112,1908-06-22,17.5,27.1,0,,,
112,1908-06-23,18.4,27,,,,
112,1908-06-24,17.4,21.7,0,,,
112,1908-06-25,17.7,21.5,9.5,,,
112,1908-06-26,17.2,25.7,2.5,,,
112,1908-06-27,17.1,26.2,,,,
112,1908-06-28,17.6,22.3,18.7,,,
112,1908-06-29,18.8,28.4,,,,
112,1908-06-30,15.9,22.5,13.3,,,
112,1908-07-01,15.3,25.2,3.6,,,
112,1908-07-02,16.7,24,,,,
112,1908-07-03,16.2,26.2,.2,,,
112,1908-07-04,17.5,23.1,0,,,
112,1908-07-05,14.8,26.9,,,,
112,1908-07-06,14.5,26.6,,,,
112,1908-07-07,17.3,29,,,,
112,1908-07-08,20.3,27.5,1.5,,,
112,1908-07-09,18.7,22.3,21.3,,,
112,1908-07-10,17.9,20.6,5,,,
112,1908-07-11,18.6,26,0,,,
112,1908-07-12,18.7,27.7,.1,,,
112,1908-07-13,19.3,26,0,,,
112,1908-07-14,18.7,28.9,0,,,
112,1908-07-15,20.1,26.7,,,,
112,1908-07-16,18.2,27.3,,,,
112,1908-07-17,19.5,27.6,,,,
112,1908-07-18,18.7,27.5,,,,
112,1908-07-19,21,27.8,,,,
112,1908-07-20,20.6,25.5,62.2,,,
112,1908-07-21,19.7,22.1,152.5,,,
112,1908-07-22,20.9,25.5,125.4,,,
112,1908-07-23,20.8,25.3,1.2,,,
112,1908-07-24,21.7,29.9,.1,,,
112,1908-07-25,22.3,24.6,3.3,,,
112,1908-07-26,21.3,24.5,.6,,,
112,1908-07-27,21.7,25.3,1.2,,,
112,1908-07-28,22.3,27.1,1.2,,,
112,1908-07-29,23.4,27.7,,,,
112,1908-07-30,22.5,25.3,8.9,,,
112,1908-07-31,21.8,25.3,66.1,,,
112,1908-08-01,22.3,28.9,.8,,,
112,1908-08-02,22.2,28.9,1,,,
112,1908-08-03,22.5,29.2,0,,,
112,1908-08-04,22.6,28.4,,,,
112,1908-08-05,22.7,29.3,0,,,
112,1908-08-06,22.7,31,,,,
112,1908-08-07,22.2,31.2,,,,
112,1908-08-08,20,28.3,,,,
112,1908-08-09,19.7,25.3,.6,,,
112,1908-08-10,20.6,24.9,11.1,,,
112,1908-08-11,20.3,30,4,,,
112,1908-08-12,21.7,28.4,2.4,,,
112,1908-08-13,22,27.7,.3,,,
112,1908-08-14,22.2,27.5,0,,,
112,1908-08-15,21.2,29.6,.1,,,
112,1908-08-16,21.2,29.8,0,,,
112,1908-08-17,21.8,30,0,,,
112,1908-08-18,21,31.5,0,,,
112,1908-08-19,21.7,29.8,,,,
112,1908-08-20,22.9,30.2,,,,
112,1908-08-21,22.5,28.5,4.5,,,
112,1908-08-22,19.5,25,,,,
112,1908-08-23,20,26.1,0,,,
112,1908-08-24,18.5,26.6,,,,
112,1908-08-25,17.5,23.1,37.1,,,
112,1908-08-26,17,19.6,37.7,,,
112,1908-08-27,17.8,23.8,28.4,,,
112,1908-08-28,20,25.6,,,,
112,1908-08-29,19.4,27.5,0,,,
112,1908-08-30,15.7,26.8,,,,
112,1908-08-31,17.4,27.5,,,,
112,1908-09-01,15.4,27.1,,,,
112,1908-09-02,16.2,26.6,,,,
112,1908-09-03,16,26.5,,,,
112,1908-09-04,18.1,28.3,,,,
112,1908-09-05,18.7,29.4,,,,
112,1908-09-06,18,27.2,,,,
112,1908-09-07,17.2,27.8,,,,
112,1908-09-08,17.2,24.8,.2,,,
112,1908-09-09,17.3,26.3,1.1,,,
112,1908-09-10,17.7,25.3,0,,,
112,1908-09-11,17,22.5,21.7,,,
112,1908-09-12,16.8,22.6,.4,,,
112,1908-09-13,17.3,23.2,,,,
112,1908-09-14,16.3,22.6,,,,
112,1908-09-15,13.9,23.3,7.5,,,
112,1908-09-16,17.2,26.5,0,,,
112,1908-09-17,15.5,25.5,0,,,
112,1908-09-18,16.9,24.1,.1,,,
112,1908-09-19,14.8,21.6,15.7,,,
112,1908-09-20,16.4,21.5,,,,
112,1908-09-21,14.6,23.2,1,,,
112,1908-09-22,15.5,21.1,,,,
112,1908-09-23,14,20,,,,
112,1908-09-24,12.6,21.6,,,,
112,1908-09-25,12.4,23.4,,,,
112,1908-09-26,14.3,26.5,0,,,
112,1908-09-27,14.8,26.4,0,,,
112,1908-09-28,14.7,24,0,,,
112,1908-09-29,14,22.6,,,,
112,1908-09-30,12.9,20.9,0,,,
112,1908-10-01,12.2,19.3,,,,
112,1908-10-02,11.1,20.4,,,,
112,1908-10-03,11.5,21.3,,,,
112,1908-10-04,12.9,21.9,,,,
112,1908-10-05,12.6,24,0,,,
112,1908-10-06,13.6,19.8,.4,,,
112,1908-10-07,13,20.3,,,,
112,1908-10-08,10.1,16.7,,,,
112,1908-10-09,12.5,19.2,,,,
112,1908-10-10,12.2,18.4,,,,
112,1908-10-11,11,19.1,,,,
112,1908-10-12,8.9,19.7,,,,
112,1908-10-13,8,21.8,,,,
112,1908-10-14,12.3,18,,,,
112,1908-10-15,10.9,23.1,,,,
112,1908-10-16,11.5,22,,,,
112,1908-10-17,11.5,20.4,0,,,
112,1908-10-18,9.8,20,.2,,,
112,1908-10-19,11.3,21,.4,,,
112,1908-10-20,11,20.6,.2,,,
112,1908-10-21,10.1,21.8,0,,,
112,1908-10-22,12.6,23.1,,,,
112,1908-10-23,14.9,23.3,,,,
112,1908-10-24,14,24.3,,,,
112,1908-10-25,12.8,17.2,30.3,,,
112,1908-10-26,13.1,18.3,0,,,
112,1908-10-27,7.4,17.3,.7,,,
112,1908-10-28,6.4,12.3,,,,
112,1908-10-29,5.8,13.8,0,,,
112,1908-10-30,3.8,12.6,,,,
112,1908-10-31,4,14.4,,,,
112,1908-11-01,7.3,15.9,,,,
112,1908-11-02,9,16.2,0,,,
112,1908-11-03,6.8,19.6,,,,
112,1908-11-04,8.6,18.9,,,,
112,1908-11-05,8.8,18.2,,,,
112,1908-11-06,4.9,12.9,,,,
112,1908-11-07,1.3,7.5,2.1,,,
112,1908-11-08,-2.7,8.8,9.6,,,
112,1908-11-09,-4.2,4.2,.1,,,
112,1908-11-10,-.7,6.9,2.1,,,
112,1908-11-11,-1.5,6.2,,,,
112,1908-11-12,-2.9,3.4,,,,
112,1908-11-13,-3.7,9,1.1,,,
112,1908-11-14,-1.4,6.4,.3,,,
112,1908-11-15,-5,5.7,,,,
112,1908-11-16,-2.5,7.9,1.2,,,
112,1908-11-17,1.5,9.8,,,,
112,1908-11-18,2.4,11.5,,,,
112,1908-11-19,6.5,15.1,,,,
112,1908-11-20,3.7,14.3,0,,,
112,1908-11-21,-.3,5,,,,
112,1908-11-22,-.8,6.1,0,,,
112,1908-11-23,-4.4,2.4,,,,
112,1908-11-24,-4.6,7.1,0,,,
112,1908-11-25,3.2,12.6,2.6,,,
112,1908-11-26,-3.2,8.5,1.5,,,
112,1908-11-27,-5.8,-1,,,,
112,1908-11-28,-6.7,6,.3,,,
112,1908-11-29,-5.3,6.1,,,,
112,1908-11-30,-3.4,5.2,0,,,
112,1908-12-01,-4.9,3.7,0,,,
112,1908-12-02,-2.1,9.1,,,,
112,1908-12-03,-4.6,2.7,,,,
112,1908-12-04,-4.5,7.4,0,,,
112,1908-12-05,-.8,10.4,,,,
112,1908-12-06,-1.1,6.9,,,,
112,1908-12-07,-2.3,4.6,,,,
112,1908-12-08,-4.1,4.1,,,,
112,1908-12-09,-5.6,5.2,0,,,
112,1908-12-10,-4.4,6.7,,,,
112,1908-12-11,-.2,9.6,0,,,
112,1908-12-12,-.3,7.1,.1,,,
112,1908-12-13,3.5,9.8,.2,,,
112,1908-12-14,-.8,11.2,0,,,
112,1908-12-15,-4,2.3,,,,
112,1908-12-16,-5.4,5,,,,
112,1908-12-17,-6.2,6.5,,,,
112,1908-12-18,-11.4,-3.5,0,,,
112,1908-12-19,-6.7,2.1,5.7,,,
112,1908-12-20,-8.3,.8,,,,
112,1908-12-21,-5.4,4.2,,,,
112,1908-12-22,-4.5,1.7,3.6,,,
112,1908-12-23,-6.9,-1.6,,,,
112,1908-12-24,-5.1,3.7,0,,,
112,1908-12-25,-2,8.3,.1,,,
112,1908-12-26,-1.1,7.8,0,,,
112,1908-12-27,-2.7,8.4,,,,
112,1908-12-28,-1.5,4.9,,,,
112,1908-12-29,-2.2,3.7,1.8,,,
112,1908-12-30,-8.7,-.5,.8,,,
112,1908-12-31,-11.3,-2.4,0,,,
112,1909-01-01,-10.2,-3.3,,,,
112,1909-01-02,-6.2,2.8,,,,
112,1909-01-03,0,5.4,.6,,,
112,1909-01-04,-.5,6.3,0,,,
112,1909-01-05,-1.8,4.9,.2,,,
112,1909-01-06,-3.5,3.3,0,,,
112,1909-01-07,-5.6,2.7,,,,
112,1909-01-08,-8.4,-1.4,,,,
112,1909-01-09,-6.9,0,,,,
112,1909-01-10,-6.6,1.9,0,,,
112,1909-01-11,-8.6,4.1,,,,
112,1909-01-12,-4.4,1.6,0,,,
112,1909-01-13,-6.2,-.4,0,,,
112,1909-01-14,-7,1.9,,,,
112,1909-01-15,-5.6,1.3,,,,
112,1909-01-16,-7.4,-.2,,,,
112,1909-01-17,-4.9,3.8,,,,
112,1909-01-18,-2,4,.4,,,
112,1909-01-19,-6.1,1.9,.1,,,
112,1909-01-20,-8.2,-.5,,,,
112,1909-01-21,-9.9,-3.1,,,,
112,1909-01-22,-11.2,-1.7,,,,
112,1909-01-23,-10.4,.9,0,,,
112,1909-01-24,-1.5,5.1,.3,,,
112,1909-01-25,-4.4,3.3,,,,
112,1909-01-26,-4.1,2,,,,
112,1909-01-27,-5.9,.4,,,,
112,1909-01-28,-5,2.2,,,,
112,1909-01-29,-8.2,1.6,,,,
112,1909-01-30,-7.7,.6,,,,
112,1909-01-31,-6,5.2,,,,
112,1909-02-01,-5,4.6,0,,,
112,1909-02-02,-5.3,5.5,0,,,
112,1909-02-03,-3.8,3.7,0,,,
112,1909-02-04,-8.7,-.5,0,,,
112,1909-02-05,-7,2.1,0,,,
112,1909-02-06,-11,-5.5,,,,
112,1909-02-07,-11.8,-2.3,,,,
112,1909-02-08,-6.6,1.8,,,,
112,1909-02-09,-4.6,4.2,0,,,
112,1909-02-10,-3.4,3.3,0,,,
112,1909-02-11,-7.6,2.9,0,,,
112,1909-02-12,-9,-2,0,,,
112,1909-02-13,-9.1,2.6,,,,
112,1909-02-14,-1.6,5.8,.3,,,
112,1909-02-15,-3.7,4.2,,,,
112,1909-02-16,-6.4,1.3,.3,,,
112,1909-02-17,-8,1.4,,,,
112,1909-02-18,-6.5,10.1,,,,
112,1909-02-19,-8.5,6.5,4.3,,,
112,1909-02-20,-11.3,-3.4,0,,,
112,1909-02-21,-12.2,-5.7,,,,
112,1909-02-22,-11.6,-2.6,,,,
112,1909-02-23,-10.2,-1.1,,,,
112,1909-02-24,-6.7,3.4,.6,,,
112,1909-02-25,-4.9,.7,.4,,,
112,1909-02-26,-6.9,-.6,,,,
112,1909-02-27,-5.8,2.1,,,,
112,1909-02-28,-3.4,5,,,,
112,1909-03-01,.1,5.7,0,,,
112,1909-03-02,-4.2,3.4,.1,,,
112,1909-03-03,-6.9,1.7,,,,
112,1909-03-04,-4.6,6.2,,,,
112,1909-03-05,-3,6.1,0,,,
112,1909-03-06,-1.8,3,.9,,,
112,1909-03-07,-2.8,5.8,,,,
112,1909-03-08,-4.6,7.1,,,,
112,1909-03-09,-1,7.8,,,,
112,1909-03-10,2,14,,,,
112,1909-03-11,.8,13.5,,,,
112,1909-03-12,.6,6.9,5,,,
112,1909-03-13,-3.9,4.3,,,,
112,1909-03-14,-5.8,.6,,,,
112,1909-03-15,-7,2,,,,
112,1909-03-16,-4.9,2.9,,,,
