지점,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일사(MJ/m2)
112,1934-01-09,-9.2,-1.4,0,,,
112,1934-01-10,-9.2,-.9,6.9,,,
112,1934-01-11,-13.8,-6.9,,,,
112,1934-01-12,-15.5,-4.6,.2,,,
112,1934-01-13,-12.4,-4.4,.1,,,
112,1934-01-14,-13,-4.3,.1,,,
112,1934-01-15,-10.5,-1.3,,,,
112,1934-01-16,-7.5,-.6,,,,
112,1934-01-17,-10.2,-1.4,.1,,,
112,1934-01-18,-9,.4,,,,
112,1934-01-19,-4.7,2.3,.1,,,
112,1934-01-20,-11.2,-3.3,,,,
112,1934-01-21,-11.4,-4.6,,,,
112,1934-01-22,-11.4,-5.2,.2,,,
112,1934-01-23,-12.9,-6.9,,,,
112,1934-01-24,-14.7,-10.1,,,,
112,1934-01-25,-16,-8.6,,,,
112,1934-01-26,-14.3,-5.8,,,,
112,1934-01-27,-13,-.8,,,,
112,1934-01-28,-6.9,2.7,0,,,
112,1934-01-29,-4.9,2.7,.8,,,
112,1934-01-30,-9.2,.9,.1,,,
112,1934-01-31,-8.9,1.7,.1,,,
112,1934-02-01,-4.2,2.5,.1,,,
112,1934-02-02,-1.6,.7,11.5,,,
112,1934-02-03,-5.8,-.3,.3,,,
112,1934-02-04,-7.3,1,.1,,,
112,1934-02-05,-6.3,-1.2,,,,
112,1934-02-06,-9,1.8,.1,,,
112,1934-02-07,-4,3.2,,,,
112,1934-02-08,-5.5,.3,,,,
112,1934-02-09,-4.8,3.5,,,,
112,1934-02-10,-3.7,5.3,,,,
112,1934-02-11,-1.7,5.4,.1,,,
112,1934-02-12,-3.6,4.2,.1,,,
112,1934-02-13,-3.8,3.1,.3,,,
112,1934-02-14,-5,.3,.3,,,
112,1934-02-15,-7.1,1.7,,,,
112,1934-02-16,-6,3.8,.1,,,
112,1934-02-17,-2.3,6,0,,,
112,1934-02-18,-5.4,3.7,0,,,
112,1934-02-19,-7.8,1.8,,,,
112,1934-02-20,-6.1,3.2,,,,
112,1934-02-21,-1.6,3.8,,,,
112,1934-02-22,-3.8,3.9,.8,,,
112,1934-02-23,-6.3,1.2,,,,
112,1934-02-24,-5.5,3,,,,
112,1934-02-25,-5.1,2.8,,,,
112,1934-02-26,-4.5,2.6,,,,
112,1934-02-27,-3.4,3.7,,,,
112,1934-02-28,-3.8,2.2,2,,,
112,1934-03-01,-5.1,1.8,,,,
112,1934-03-02,-6.5,2.5,,,,
112,1934-03-03,-3.9,2.5,.1,,,
112,1934-03-04,-4.8,1,.4,,,
112,1934-03-05,-7.9,2.1,.6,,,
112,1934-03-06,-3.3,3.8,,,,
112,1934-03-07,-1,9,,,,
112,1934-03-08,-4.2,2.3,,,,
112,1934-03-09,-5.3,3.1,,,,
112,1934-03-10,-5.1,6.7,,,,
112,1934-03-11,-.3,7.7,5.8,,,
112,1934-03-12,.1,5.7,30.6,,,
112,1934-03-13,-2.9,3.2,.3,,,
112,1934-03-14,-3.9,.3,0,,,
112,1934-03-15,-3,1.4,0,,,
112,1934-03-16,-4.5,2.9,,,,
112,1934-03-17,-2,8.4,,,,
112,1934-03-18,2.4,8.3,,,,
112,1934-03-19,.2,10.8,,,,
112,1934-03-20,3.1,8.8,1,,,
112,1934-03-21,-2.3,3.3,1.2,,,
112,1934-03-22,-1.5,7.8,,,,
112,1934-03-23,2.3,12.6,,,,
112,1934-03-24,4,13.9,,,,
112,1934-03-25,3.9,13.4,,,,
112,1934-03-26,4.1,13.5,,,,
112,1934-03-27,2.5,12.5,,,,
112,1934-03-28,.3,8.6,,,,
112,1934-03-29,-1.8,6.7,,,,
112,1934-03-30,-.2,7,,,,
112,1934-03-31,2.7,11.6,1.9,,,
112,1934-04-01,-.1,8.6,,,,
112,1934-04-02,.3,9.7,,,,
112,1934-04-03,3.5,11.4,,,,
112,1934-04-04,5.2,14.2,,,,
112,1934-04-05,1.7,12.8,,,,
112,1934-04-06,.9,12.3,0,,,
112,1934-04-07,4.6,12.6,,,,
112,1934-04-08,4.6,18.2,,,,
112,1934-04-09,5.6,15.6,6.9,,,
112,1934-04-10,4.9,10.3,2.1,,,
112,1934-04-11,7.2,14.2,46.7,,,
112,1934-04-12,3.3,8.6,,,,
112,1934-04-13,2.3,11.5,,,,
112,1934-04-14,.7,10.8,,,,
112,1934-04-15,2.1,12.6,,,,
112,1934-04-16,3.1,13.1,,,,
112,1934-04-17,3.7,11.3,,,,
112,1934-04-18,5.7,14.6,,,,
112,1934-04-19,5.9,14.9,,,,
112,1934-04-20,4.9,17.2,,,,
112,1934-04-21,5.5,12.2,,,,
112,1934-04-22,6.2,17.7,,,,
112,1934-04-23,8.1,21.3,,,,
112,1934-04-24,6.9,13.6,2.4,,,
112,1934-04-25,3.6,13.5,,,,
112,1934-04-26,6.5,20.8,,,,
112,1934-04-27,7.6,25.8,,,,
112,1934-04-28,10.1,20.1,0,,,
112,1934-04-29,6.6,14.2,16.8,,,
112,1934-04-30,5.8,13.5,1.4,,,
112,1934-05-01,5.3,11.7,,,,
112,1934-05-02,4.1,17.2,,,,
112,1934-05-03,8.7,19.5,,,,
112,1934-05-04,10.8,23.4,,,,
112,1934-05-05,10.7,25.3,,,,
112,1934-05-06,13.8,22.4,,,,
112,1934-05-07,12.8,23.7,0,,,
112,1934-05-08,11.2,20.5,39.8,,,
112,1934-05-09,9.4,12.5,11.1,,,
112,1934-05-10,11.1,21.9,,,,
112,1934-05-11,11.3,24.4,,,,
112,1934-05-12,10.4,19.9,,,,
112,1934-05-13,10.3,20,,,,
112,1934-05-14,11.3,21.9,,,,
112,1934-05-15,11.2,23.1,,,,
112,1934-05-16,13.8,26.6,,,,
112,1934-05-17,14.3,20.5,,,,
112,1934-05-18,14.7,23.6,10.4,,,
112,1934-05-19,15.6,25.4,0,,,
112,1934-05-20,13.8,19.5,23.2,,,
112,1934-05-21,11.2,17.2,0,,,
112,1934-05-22,11.4,19,,,,
112,1934-05-23,12.3,19.8,,,,
112,1934-05-24,11.9,20.7,,,,
112,1934-05-25,12.3,19.5,,,,
112,1934-05-26,12.4,23.1,,,,
112,1934-05-27,13.9,24.3,,,,
112,1934-05-28,13.7,24.7,,,,
112,1934-05-29,15.8,23.4,,,,
112,1934-05-30,13.5,22.7,,,,
112,1934-05-31,13.7,23.5,,,,
112,1934-06-01,16.4,25,.3,,,
112,1934-06-02,13.7,19.6,41.6,,,
112,1934-06-03,12.8,17.3,0,,,
112,1934-06-04,12.8,19,,,,
112,1934-06-05,12.2,20.6,10.8,,,
112,1934-06-06,12,20.4,.4,,,
112,1934-06-07,13.3,21.5,1.2,,,
112,1934-06-08,13.5,22.3,,,,
112,1934-06-09,14.4,27.3,,,,
112,1934-06-10,17.7,26.5,,,,
112,1934-06-11,16.5,23.6,0,,,
112,1934-06-12,14.8,21.2,0,,,
112,1934-06-13,14.6,21.4,,,,
112,1934-06-14,14.3,22.6,,,,
112,1934-06-15,18.1,24.1,,,,
112,1934-06-16,16.7,23.6,.1,,,
112,1934-06-17,17.1,25.3,,,,
112,1934-06-18,16.9,27,,,,
112,1934-06-19,17.9,26.8,,,,
112,1934-06-20,18.4,29.4,.1,,,
112,1934-06-21,18.1,28.7,,,,
112,1934-06-22,17.5,29.9,,,,
112,1934-06-23,16.8,23.7,5.7,,,
112,1934-06-24,15.6,25,14.8,,,
112,1934-06-25,18.4,22.1,7.8,,,
112,1934-06-26,18.3,21.5,17.3,,,
112,1934-06-27,18.2,25.8,.6,,,
112,1934-06-28,19.3,26.1,.1,,,
112,1934-06-29,18.6,24.3,26.3,,,
112,1934-06-30,19.2,25.5,2.6,,,
112,1934-07-01,19,25.6,20.2,,,
112,1934-07-02,19.7,27.5,.3,,,
112,1934-07-03,19.2,24.8,2.6,,,
112,1934-07-04,18.8,25.8,.4,,,
112,1934-07-05,20.6,25.9,.3,,,
112,1934-07-06,19.8,28.4,.5,,,
112,1934-07-07,20.5,29.5,,,,
112,1934-07-08,21.5,28.7,.1,,,
112,1934-07-09,22.4,25.1,.2,,,
112,1934-07-10,21.8,28.2,0,,,
112,1934-07-11,22.5,24.8,2,,,
112,1934-07-12,19.8,27.3,40.7,,,
112,1934-07-13,20.8,31.6,,,,
112,1934-07-14,21.4,28.3,0,,,
112,1934-07-15,20.2,24.3,1.7,,,
112,1934-07-16,18,29.5,2.9,,,
112,1934-07-17,20.6,28.9,,,,
112,1934-07-18,20.4,24.8,12,,,
112,1934-07-19,19.6,27.3,,,,
112,1934-07-20,20.2,24.6,14.4,,,
112,1934-07-21,19.2,27.5,.1,,,
112,1934-07-22,20,26.2,1.6,,,
112,1934-07-23,20.4,25.8,45.5,,,
112,1934-07-24,21.2,29.8,0,,,
112,1934-07-25,20.8,28.9,9.1,,,
112,1934-07-26,21.3,24.7,24.1,,,
112,1934-07-27,23.1,26.4,.5,,,
112,1934-07-28,21.8,27.7,60.8,,,
112,1934-07-29,22,28.2,,,,
112,1934-07-30,20.7,26.1,27.9,,,
112,1934-07-31,20.5,25.8,79.4,,,
112,1934-08-01,21.6,27.4,5.3,,,
112,1934-08-02,23.7,28.2,0,,,
112,1934-08-03,23.2,27.4,0,,,
112,1934-08-04,22.6,27,2.9,,,
112,1934-08-05,23.8,28.2,,,,
112,1934-08-06,23.6,29.6,,,,
112,1934-08-07,23.2,32.6,,,,
112,1934-08-08,24.7,33.3,,,,
112,1934-08-09,23.6,29.3,.5,,,
112,1934-08-10,22,28.3,1.4,,,
112,1934-08-11,23.1,25.5,4.9,,,
112,1934-08-12,22.3,27.3,.8,,,
112,1934-08-13,20.5,24.6,.3,,,
112,1934-08-14,17.1,22,74.9,,,
112,1934-08-15,20.1,29.9,5.1,,,
112,1934-08-16,22,29.9,0,,,
112,1934-08-17,22.2,30.1,,,,
112,1934-08-18,22.8,29.1,0,,,
112,1934-08-19,21.9,30.7,,,,
112,1934-08-20,22.5,28.2,,,,
112,1934-08-21,23.5,28.2,3.8,,,
112,1934-08-22,22.3,28.9,5.1,,,
112,1934-08-23,23.5,25.9,5.9,,,
112,1934-08-24,21.5,28.4,,,,
112,1934-08-25,19.5,27.5,7.6,,,
112,1934-08-26,19.6,28.3,,,,
112,1934-08-27,17.7,28.3,,,,
112,1934-08-28,17.5,22.3,6,,,
112,1934-08-29,17.6,22.9,1.8,,,
112,1934-08-30,17,25.6,.1,,,
112,1934-08-31,17.6,27.3,5.6,,,
112,1934-09-01,19.3,27.7,,,,
112,1934-09-02,19.9,27.2,,,,
112,1934-09-03,17.8,29.4,,,,
112,1934-09-04,18.3,24.1,16.3,,,
112,1934-09-05,17.6,23.3,99.7,,,
112,1934-09-06,18,25.5,,,,
112,1934-09-07,18.4,26.3,1.2,,,
112,1934-09-08,18,27.9,.2,,,
112,1934-09-09,17,24,,,,
112,1934-09-10,18.7,25,,,,
112,1934-09-11,19.2,24.6,,,,
112,1934-09-12,18.4,25.9,,,,
112,1934-09-13,15.5,21.3,7.1,,,
112,1934-09-14,13.1,26,,,,
112,1934-09-15,17.9,24.8,,,,
112,1934-09-16,18.2,24,,,,
112,1934-09-17,15.9,25.6,,,,
112,1934-09-18,13.9,25.3,,,,
112,1934-09-19,16.7,22,,,,
112,1934-09-20,14.9,24,,,,
112,1934-09-21,13.2,22.6,,,,
112,1934-09-22,11.6,22.6,,,,
112,1934-09-23,13.2,21.1,2.7,,,
112,1934-09-24,14.9,22.6,,,,
112,1934-09-25,16.8,24.8,0,,,
112,1934-09-26,15.2,25.6,,,,
112,1934-09-27,17,25.8,,,,
112,1934-09-28,14.4,26.8,.3,,,
112,1934-09-29,16,20.8,41.8,,,
112,1934-09-30,16.9,18.9,45.3,,,
112,1934-10-01,11.5,17.8,1.4,,,
112,1934-10-02,10.1,15.4,0,,,
112,1934-10-03,9.9,18.7,,,,
112,1934-10-04,10.4,19.5,,,,
112,1934-10-05,8.8,19.5,,,,
112,1934-10-06,8.1,20.9,,,,
112,1934-10-07,8.8,21.6,,,,
112,1934-10-08,9.7,22,,,,
112,1934-10-09,9.6,18.7,,,,
112,1934-10-10,9.2,20.8,,,,
112,1934-10-11,11.8,22.6,,,,
112,1934-10-12,10.6,24.5,,,,
112,1934-10-13,11.5,22.4,,,,
112,1934-10-14,10.3,17.8,11.6,,,
112,1934-10-15,6.5,16.7,.9,,,
112,1934-10-16,3.4,11.7,,,,
112,1934-10-17,2.5,13.7,.5,,,
112,1934-10-18,7,17.6,2.9,,,
112,1934-10-19,6.8,18.4,,,,
112,1934-10-20,12.2,19.3,,,,
112,1934-10-21,8.2,19.2,,,,
112,1934-10-22,9.6,20.8,,,,
112,1934-10-23,12.4,21.8,,,,
112,1934-10-24,3.4,16.2,.1,,,
112,1934-10-25,.5,10,0,,,
112,1934-10-26,4.4,14.7,,,,
112,1934-10-27,5.9,18.1,,,,
112,1934-10-28,6.6,17.9,,,,
112,1934-10-29,4.7,17.3,,,,
112,1934-10-30,6.9,18.4,,,,
112,1934-10-31,9,18.8,,,,
112,1934-11-01,4.9,12.2,11.3,,,
112,1934-11-02,3.4,10.9,3.3,,,
112,1934-11-03,3.6,11.5,,,,
112,1934-11-04,5.1,15.9,,,,
112,1934-11-05,6.1,13.7,,,,
112,1934-11-06,7.5,14.3,6.2,,,
112,1934-11-07,2.7,10.2,.2,,,
112,1934-11-08,1.8,6.2,0,,,
112,1934-11-09,1.6,11.8,,,,
112,1934-11-10,5.5,14.5,,,,
112,1934-11-11,2.5,9.1,,,,
112,1934-11-12,0,8.3,,,,
112,1934-11-13,3.4,8.3,3.7,,,
112,1934-11-14,4.1,11.8,,,,
112,1934-11-15,3.5,11.7,,,,
112,1934-11-16,1.7,12.5,,,,
112,1934-11-17,4.2,14.6,,,,
112,1934-11-18,1.5,11.5,.8,,,
112,1934-11-19,-3.2,5.2,,,,
112,1934-11-20,-1.4,7,,,,
112,1934-11-21,.9,10.8,.3,,,
112,1934-11-22,1.9,9.7,2.2,,,
112,1934-11-23,2.8,12.9,,,,
112,1934-11-24,3.6,14.1,,,,
112,1934-11-25,4.5,13.5,,,,
112,1934-11-26,4.3,12.1,3.8,,,
112,1934-11-27,-4,5.5,6.9,,,
112,1934-11-28,-7.7,-1.7,.2,,,
112,1934-11-29,-8.6,.1,,,,
112,1934-11-30,-3.4,1.4,.2,,,
112,1934-12-01,-6.5,.8,,,,
112,1934-12-02,-4.6,2.8,.3,,,
112,1934-12-03,-4,4.4,0,,,
112,1934-12-04,-4.6,3,,,,
112,1934-12-05,-6.8,4.7,.1,,,
112,1934-12-06,-3.4,7.3,,,,
112,1934-12-07,-2.5,8.9,,,,
112,1934-12-08,-1.4,8.4,,,,
112,1934-12-09,-1.9,6.9,.1,,,
112,1934-12-10,2.6,10.3,,,,
112,1934-12-11,-1.9,6.8,,,,
112,1934-12-12,-1.2,7.2,,,,
112,1934-12-13,-1.3,8.2,,,,
112,1934-12-14,.5,8.1,,,,
112,1934-12-15,-2.3,4.2,,,,
112,1934-12-16,-2.1,6.2,,,,
112,1934-12-17,-1.1,6,12.3,,,
112,1934-12-18,-1.9,4.6,,,,
112,1934-12-19,-4.4,4.9,,,,
112,1934-12-20,-3.3,7.6,,,,
112,1934-12-21,-1,2.8,6.3,,,
112,1934-12-22,1,5.2,.7,,,
112,1934-12-23,.1,6.7,.1,,,
112,1934-12-24,-3.3,4.4,,,,
112,1934-12-25,-1.6,4.2,1.7,,,
112,1934-12-26,-3.5,2.5,,,,
112,1934-12-27,-1.5,8.5,0,,,
112,1934-12-28,-.2,5.5,.5,,,
112,1934-12-29,-.5,9,,,,
112,1934-12-30,-1.4,8.3,,,,
112,1934-12-31,-1.4,5.5,22.1,,,
112,1935-01-01,-2.6,5.7,,,,
112,1935-01-02,-4,6.7,.2,,,
112,1935-01-03,-1.9,3.5,.2,,,
112,1935-01-04,-6.3,1.7,,,,
112,1935-01-05,-9.6,0,,,,
112,1935-01-06,-7.7,.7,.1,,,
112,1935-01-07,-.9,5.7,0,,,
112,1935-01-08,2,7.9,.9,,,
112,1935-01-09,-.6,8.5,,,,
112,1935-01-10,0,4.8,0,,,
112,1935-01-11,1.3,8.3,.1,,,
112,1935-01-12,1.8,10.9,,,,
112,1935-01-13,-.3,8.2,,,,
112,1935-01-14,.2,2.9,7.8,,,
112,1935-01-15,-7.3,2.5,.9,,,
112,1935-01-16,-11.5,-3.8,0,,,
112,1935-01-17,-10.8,-5.6,,,,
112,1935-01-18,-10.7,-3.3,.1,,,
112,1935-01-19,-8.1,1.2,,,,
112,1935-01-20,-8.6,.5,.6,,,
112,1935-01-21,-9.8,3.1,0,,,
112,1935-01-22,-11.2,.7,,,,
112,1935-01-23,-5.4,0,,,,
112,1935-01-24,-7.3,1.7,,,,
112,1935-01-25,-5.7,1.3,,,,
112,1935-01-26,-8.1,-.2,,,,
112,1935-01-27,-8.9,.1,,,,
112,1935-01-28,-7.7,1.8,.9,,,
112,1935-01-29,-5,-.5,0,,,
112,1935-01-30,-9,-.5,,,,
112,1935-01-31,-9.2,.3,,,,
112,1935-02-01,-7.9,1.9,,,,
112,1935-02-02,-3.5,6.3,0,,,
112,1935-02-03,-1.5,6.4,2.4,,,
112,1935-02-04,-2.1,6.4,0,,,
112,1935-02-05,-8.1,.2,,,,
112,1935-02-06,-12.6,-3.6,,,,
112,1935-02-07,-12.8,-.7,,,,
112,1935-02-08,-9.6,4.4,,,,
112,1935-02-09,-1.7,5,0,,,
112,1935-02-10,-3.7,3.8,,,,
112,1935-02-11,-7.8,-1.7,,,,
112,1935-02-12,-9.2,1.2,,,,
112,1935-02-13,-5.4,3.4,0,,,
112,1935-02-14,-4.1,5,,,,
112,1935-02-15,-.5,6.6,1.9,,,
112,1935-02-16,-3.7,5.7,,,,
112,1935-02-17,-4.4,4.9,,,,
112,1935-02-18,-3.5,4.6,,,,
112,1935-02-19,-2.8,8,,,,
112,1935-02-20,-1.6,7.8,,,,
112,1935-02-21,-3.5,9,,,,
112,1935-02-22,-1.3,10.3,,,,
112,1935-02-23,-2,9.8,,,,
112,1935-02-24,.3,10.2,0,,,
112,1935-02-25,-.8,11.1,,,,
112,1935-02-26,.6,15,,,,
112,1935-02-27,2.5,10.8,,,,
112,1935-02-28,.8,9.2,.7,,,
112,1935-03-01,.1,7.8,,,,
112,1935-03-02,.3,6.3,2.2,,,
112,1935-03-03,.2,7.4,,,,
112,1935-03-04,-.1,5.4,,,,
112,1935-03-05,-2.3,4.7,,,,
112,1935-03-06,-.8,9,,,,
112,1935-03-07,.6,7.8,0,,,
112,1935-03-08,1.3,9.1,5.6,,,
112,1935-03-09,4.1,10.7,0,,,
112,1935-03-10,2.8,9.8,,,,
112,1935-03-11,-1.6,8,,,,
112,1935-03-12,0,7.1,0,,,
112,1935-03-13,-.2,9.3,,,,
112,1935-03-14,2.3,8.9,,,,
112,1935-03-15,2.1,12.3,0,,,
112,1935-03-16,3.5,13.9,0,,,
112,1935-03-17,1.1,11.8,0,,,
112,1935-03-18,3.6,17.4,0,,,
112,1935-03-19,5.1,9.8,.9,,,
112,1935-03-20,-.2,9.5,,,,
112,1935-03-21,-1.7,11,,,,
112,1935-03-22,-.6,8.1,,,,
112,1935-03-23,2.4,14.4,,,,
112,1935-03-24,4.4,14.1,,,,
112,1935-03-25,3.8,10.7,,,,
112,1935-03-26,.5,11,,,,
112,1935-03-27,2.7,16.5,,,,
112,1935-03-28,5.4,13,,,,
112,1935-03-29,3.4,9.3,,,,
112,1935-03-30,.7,10.8,,,,
112,1935-03-31,1.5,11.2,,,,
112,1935-04-01,2.8,11.3,,,,
112,1935-04-02,2.1,12.1,,,,
112,1935-04-03,2.8,13.2,,,,
112,1935-04-04,4.8,12.5,,,,
112,1935-04-05,3.6,14.5,,,,
112,1935-04-06,4.1,14.3,,,,
112,1935-04-07,4.3,18.7,,,,
112,1935-04-08,5.9,23.7,,,,
112,1935-04-09,10.6,14.9,9.1,,,
112,1935-04-10,8.8,17.8,8.4,,,
112,1935-04-11,4.5,12.7,,,,
112,1935-04-12,.9,11.2,,,,
112,1935-04-13,2.8,17.1,,,,
112,1935-04-14,5.9,9.1,26.9,,,
112,1935-04-15,5.7,9.8,5.9,,,
112,1935-04-16,4.4,14.8,,,,
112,1935-04-17,5.6,12.7,,,,
112,1935-04-18,4.1,16.3,,,,
112,1935-04-19,5.7,14.9,,,,
112,1935-04-20,6.5,15,,,,
112,1935-04-21,7.8,15.8,,,,
112,1935-04-22,6.3,13.2,0,,,
112,1935-04-23,7.7,18.4,,,,
112,1935-04-24,8.5,18.7,,,,
112,1935-04-25,10.8,20.7,,,,
112,1935-04-26,12.6,20,,,,
112,1935-04-27,8.5,14.8,8.2,,,
112,1935-04-28,6.3,17.2,,,,
112,1935-04-29,8.2,16.9,,,,
112,1935-04-30,6.8,13.3,,,,
112,1935-05-01,6.7,13.5,,,,
112,1935-05-02,8,18,,,,
112,1935-05-03,8.9,16,,,,
112,1935-05-04,9.8,16.3,0,,,
112,1935-05-05,10.3,16.5,0,,,
112,1935-05-06,8.2,17.7,,,,
112,1935-05-07,8.3,19.3,,,,
112,1935-05-08,11.7,15.9,,,,
112,1935-05-09,11,23.6,0,,,
112,1935-05-10,13.8,22.2,.1,,,
112,1935-05-11,15.6,23.8,7.1,,,
112,1935-05-12,12.1,17,10.3,,,
112,1935-05-13,7.5,21,0,,,
112,1935-05-14,10,14.3,10.9,,,
112,1935-05-15,9.9,17.3,,,,
112,1935-05-16,9.3,16.7,,,,
112,1935-05-17,10,17.4,1.3,,,
112,1935-05-18,10.8,20,.9,,,
112,1935-05-19,10.9,20.5,,,,
112,1935-05-20,12.3,21.3,,,,
112,1935-05-21,11.8,21.2,,,,
112,1935-05-22,12,23.2,,,,
112,1935-05-23,12.8,25.4,,,,
112,1935-05-24,13,26.9,,,,
112,1935-05-25,14.3,25.4,,,,
112,1935-05-26,16.2,20.1,6.1,,,
112,1935-05-27,15.2,23.8,39,,,
112,1935-05-28,13.6,25.7,,,,
112,1935-05-29,14.7,23,,,,
112,1935-05-30,14.4,25,,,,
112,1935-05-31,15.2,25.1,,,,
112,1935-06-01,14.3,26,,,,
112,1935-06-02,16.2,26.6,,,,
112,1935-06-03,14.3,20.9,39.1,,,
112,1935-06-04,13,16.7,5.6,,,
112,1935-06-05,13.8,20.6,,,,
112,1935-06-06,14.3,20.9,5.4,,,
112,1935-06-07,14,20.7,,,,
112,1935-06-08,13.8,23.5,,,,
112,1935-06-09,17.6,22.4,0,,,
112,1935-06-10,16,22.5,1.2,,,
112,1935-06-11,14.6,25.5,,,,
112,1935-06-12,16.9,27.2,,,,
112,1935-06-13,16.6,25.8,,,,
112,1935-06-14,17.2,25.7,,,,
112,1935-06-15,17.1,26.5,,,,
112,1935-06-16,17.5,22.2,59.1,,,
112,1935-06-17,15,22,29.8,,,
112,1935-06-18,16.5,24.1,0,,,
112,1935-06-19,17.5,25.6,,,,
112,1935-06-20,17.5,26,,,,
112,1935-06-21,17,26.5,,,,
112,1935-06-22,16.5,24,,,,
112,1935-06-23,17.5,22.9,0,,,
112,1935-06-24,16.6,25.1,,,,
112,1935-06-25,17.2,25.2,,,,
112,1935-06-26,17.3,27,,,,
112,1935-06-27,20,29,0,,,
112,1935-06-28,19.7,26.5,13.9,,,
112,1935-06-29,18.3,23.5,.1,,,
112,1935-06-30,18.1,24.5,,,,
112,1935-07-01,17.9,26.6,,,,
112,1935-07-02,18.7,27.7,0,,,
112,1935-07-03,18.8,27.4,.9,,,
112,1935-07-04,19.1,26.6,,,,
112,1935-07-05,19.2,26.5,0,,,
112,1935-07-06,18.5,28.3,,,,
112,1935-07-07,20.2,32.7,,,,
112,1935-07-08,21.5,30.3,,,,
112,1935-07-09,21.1,33.2,,,,
112,1935-07-10,19.3,27,11.1,,,
112,1935-07-11,18.6,25.5,3.1,,,
112,1935-07-12,21.1,24.2,3.2,,,
112,1935-07-13,21.7,27.4,1.5,,,
112,1935-07-14,21.2,26.5,25.7,,,
112,1935-07-15,20.4,27.4,,,,
112,1935-07-16,21.5,26.7,.1,,,
112,1935-07-17,21.4,28.9,,,,
112,1935-07-18,20.6,27.9,0,,,
112,1935-07-19,19.8,26.3,,,,
112,1935-07-20,18.9,26.1,4.2,,,
112,1935-07-21,17.9,21.3,261.4,,,
112,1935-07-22,17.1,25.9,37.1,,,
112,1935-07-23,21.4,24.7,160.4,,,
112,1935-07-24,22.1,30.9,,,,
112,1935-07-25,22.1,29.7,,,,
112,1935-07-26,22.9,28.2,0,,,
112,1935-07-27,22.4,27.3,52.6,,,
112,1935-07-28,23.4,28.4,.2,,,
112,1935-07-29,23.8,29.6,,,,
112,1935-07-30,25.4,30.1,.5,,,
112,1935-07-31,24.5,30.6,5.8,,,
112,1935-08-01,24.2,29.6,.5,,,
112,1935-08-02,23.8,30.6,,,,
112,1935-08-03,23.6,31.9,,,,
112,1935-08-04,23.8,28.4,.3,,,
112,1935-08-05,21.9,26.6,4.4,,,
112,1935-08-06,20.3,30.4,,,,
112,1935-08-07,21,29.8,,,,
112,1935-08-08,23.1,28.8,0,,,
112,1935-08-09,22.9,30.2,,,,
112,1935-08-10,22.2,31.9,,,,
112,1935-08-11,19.6,32.5,,,,
112,1935-08-12,20.7,27,5,,,
112,1935-08-13,21.8,26.5,.2,,,
112,1935-08-14,21.1,28.9,,,,
112,1935-08-15,22.2,30.4,,,,
112,1935-08-16,21.5,31.9,,,,
112,1935-08-17,21.8,30.6,,,,
112,1935-08-18,22.6,30.6,,,,
112,1935-08-19,21.7,29.4,.2,,,
112,1935-08-20,22.1,29.3,16.2,,,
112,1935-08-21,22.7,29.5,12.2,,,
112,1935-08-22,23.5,28.8,19.6,,,
112,1935-08-23,21.3,25.5,18.5,,,
112,1935-08-24,21.2,26.7,,,,
112,1935-08-25,20.2,30.9,,,,
112,1935-08-26,21.8,28.6,,,,
112,1935-08-27,22,30,1,,,
112,1935-08-28,20.2,31.6,,,,
112,1935-08-29,21.2,28.9,,,,
112,1935-08-30,20.1,27.4,,,,
112,1935-08-31,17.9,28.1,,,,
112,1935-09-01,19.3,30.5,26.1,,,
112,1935-09-02,20,29.9,,,,
112,1935-09-03,20.4,30.2,,,,
112,1935-09-04,20.9,32.2,,,,
112,1935-09-05,19.4,31.6,.7,,,
112,1935-09-06,21.6,25.3,44,,,
112,1935-09-07,21,32.3,,,,
112,1935-09-08,25.2,32.5,0,,,
112,1935-09-09,22.9,29.9,,,,
112,1935-09-10,20.4,28.4,,,,
112,1935-09-11,20,27.7,,,,
112,1935-09-12,16.9,25.2,1.5,,,
112,1935-09-13,12.4,18.9,,,,
112,1935-09-14,9.5,22,,,,
112,1935-09-15,11.7,24.4,,,,
112,1935-09-16,13.6,23.9,,,,
112,1935-09-17,14.6,26.2,,,,
112,1935-09-18,14.5,25.6,,,,
112,1935-09-19,15.1,26,,,,
112,1935-09-20,14.5,26.6,,,,
112,1935-09-21,14.9,25.4,,,,
112,1935-09-22,14.4,25.8,,,,
112,1935-09-23,15.6,27,,,,
112,1935-09-24,13.7,27.9,,,,
112,1935-09-25,13.8,25.5,2.9,,,
112,1935-09-26,11.7,22.4,4.1,,,
112,1935-09-27,10.5,22.2,4.1,,,
112,1935-09-28,10.9,23.6,,,,
112,1935-09-29,13.5,24.6,,,,
112,1935-09-30,12.9,24.9,,,,
112,1935-10-01,14.6,21.4,0,,,
112,1935-10-02,14,17.6,11.6,,,
112,1935-10-03,14.1,22.2,,,,
112,1935-10-04,12.9,19.4,,,,
112,1935-10-05,10.8,22,6.8,,,
112,1935-10-06,8.9,19.2,1.3,,,
112,1935-10-07,6.4,15.9,,,,
112,1935-10-08,6.8,19.5,,,,
112,1935-10-09,12.2,22.4,,,,
112,1935-10-10,13.5,24.9,,,,
